,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,Resp_mean,Resp_std,Resp_min,Resp_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.03723817281915785,0.003908424036632514,0.01788939163671854,0.05091596081219893,0.03723815518997888,0.0039084221863186375,0.01788938316757878,0.05091593670772422,2.5621831794126826e-05,2.689202387373835e-06,1.230884731217119e-05,3.5032873119256466e-05,2.5621831794126826e-05,2.689202387373835e-06,1.230884731217119e-05,3.5032873119256466e-05,0.1020871040723987,61.38101939498505,-282.98,287.63,6.053100191277855,0.15056345697344398,5.805120071803361,6.393979404037691,0.3932545838992722,0.1332069658563362,0.11819446829406172,0.7148776414652921,0.2940307470124912,0.49740436983050335,2.689757576566423e-08,2.0939981710076783,0.3825807100915485,0.13001178508826775,0.22669222221919894,0.5802687578200263,0.20263668719586866,3.093775182887173,-6.16912841796875,6.66046142578125,33.07918918918925,0.018557683876877985,33.03,33.11,0.11312217194570137,-0.0004433134433134643,0,1,0
0,0.03630260682771438,0.0014644605009683533,0.03371462269996956,0.04059515794486131,0.03630258964144783,0.0014644598076680364,0.03371460673889847,0.04059513872642877,2.49781129258167e-05,1.007626255111244e-06,2.3197443011399553e-05,2.7931615054542318e-05,2.49781129258167e-05,1.007626255111244e-06,2.3197443011399553e-05,2.7931615054542318e-05,0.1466252119841714,14.456048711474057,-42.69,46.0,5.7980776700297945,0.10502329485130305,5.461631702149144,5.943606577361646,0.13105535558671488,0.08652716424589642,0.012545352112118881,0.3415521118056912,0.10264150006387612,0.21525608755329728,1.674112301490811e-08,1.6148461013688733,0.4047192803326307,0.15257928217272762,0.03705132940965583,0.579379464219908,0.33944111551803813,3.1526604651156567,-7.00531005859375,8.33282470703125,33.0190909090909,0.02193152378511725,32.97,33.05,0.13114754098360654,-0.00047787570723349025,0,1,0
0,0.03845160658010629,0.0035451634762056258,0.029586301553034506,0.04953985376322058,0.03845158837646693,0.0035451617978654814,0.029586287546380288,0.04953983031021816,2.6456738379562993e-05,2.4392599151183526e-06,2.035693978551389e-05,3.408603871062791e-05,2.6456738379562993e-05,2.4392599151183526e-06,2.035693978551389e-05,3.408603871062791e-05,0.01383484162895955,45.626341992287294,-226.31,234.46,5.554620790266117,0.08756719607996559,5.3837884265823535,5.754494910249333,0.19135214964204328,0.11551710579389345,0.011804308993423981,0.47422009776163837,0.13020980882564276,0.3423771692658977,4.000232982007447e-08,2.502386635402859,0.11495359198638856,0.12106811569643074,-0.06481346912382491,0.24682168020564066,-0.319708273094393,3.198902450525811,-6.5887451171875,6.77337646484375,32.978108108108025,0.015038300262966198,32.95,33.0,0.0904977375565611,-0.0002390312390312336,0,1,0
0,0.036051672298404516,0.00033659149643968056,0.03577878327343708,0.036466836797926255,0.03605165523093377,0.00033659133709159017,0.03577876633515756,0.03646681953391059,2.48054567019853e-05,2.3159274615842622e-07,2.461769462434238e-05,2.5091111828656657e-05,2.48054567019853e-05,2.3159274615842622e-07,2.461769462434238e-05,2.5091111828656657e-05,0.02163369135104571,12.71283512089199,-29.0,21.48,5.40853999016062,0.04983704832169486,5.333670834417654,5.497747501167732,0.0035629764777589975,0.002855807773329066,0.00015830668634711799,0.010691566068994343,0.0020927167602473006,0.009728856897613235,6.36848413063857e-08,0.07817560615781342,0.16521240760622738,0.046450090726272514,0.09407970308637215,0.24133240098109932,0.13054252613861098,2.2404133924509657,-3.63616943359375,4.65850830078125,32.9686363636363,0.019515833791949933,32.95,33.0,0.14471452798191067,0.00048765863444760445,0,1,0
0,0.03635942572736148,0.0003513104400954943,0.035090729748947905,0.03853099737139378,0.03635940851419524,0.0003513102737792064,0.03509071313640453,0.03853097913016968,2.5017207332960223e-05,2.417201576285832e-07,2.4144277420028106e-05,2.651136344159949e-05,2.5017207332960223e-05,2.417201576285832e-07,2.4144277420028106e-05,2.651136344159949e-05,0.1439536199095024,13.280579982603157,-34.76,29.41,5.293936760123406,0.022700318342263597,5.259229812737261,5.341809842736693,0.017347839333757498,0.013290921405515117,0.0001790218195961715,0.04766515405569716,0.01408231075499206,0.04699435772763534,4.9391896476152117e-08,0.28732008229734707,0.04352244063262676,0.020533538942289677,0.01251924863202003,0.09276365109677398,-0.027535949369402044,2.2608551738016405,-5.40313720703125,4.412841796875,33.08288288288289,0.05327791130600384,33.0,33.16,0.16742081447963802,0.0016051246051245985,0,1,0
0,0.034559901124851175,0.0021347982111492203,0.030274355077523685,0.04197126499383966,0.03455988476361082,0.0021347972004997382,0.03027434074513332,0.04197124512393483,2.3779039260138306e-05,1.4688540424928419e-06,2.083035698982817e-05,2.8878449463170872e-05,2.3779039260138306e-05,1.4688540424928419e-06,2.083035698982817e-05,2.8878449463170872e-05,-0.14711538461538443,17.615860463486847,-69.03,111.72,5.086306229712033,0.17038387792150098,4.8276205669314045,5.254656976585472,0.11415442573313132,0.07461991831675648,0.0023173322673730994,0.2653170619456155,0.09321006639506814,0.1418338215234154,1.5524281629049128e-08,0.8867389522218605,-0.24858198557109973,0.20478092739320433,-0.5159612507456872,0.01167369735998336,0.00899765240272141,1.917489392144381,-3.83148193359375,3.84063720703125,33.20963636363638,0.05874331331738359,33.15,33.37,0.14479638009049775,0.0017026801613958002,0,1,0
0,0.032800850259075115,0.0003439210888532619,0.031650462126502035,0.03371462269996956,0.03280083473060016,0.0003439209260352189,0.03165044714263938,0.03371460673889847,2.2568719258158547e-05,2.3663589327663168e-07,2.177719139845672e-05,2.3197443011399553e-05,2.2568719258158547e-05,2.3663589327663168e-07,2.177719139845672e-05,2.3197443011399553e-05,0.01688524590163952,12.890914240185845,-29.71,22.36,4.716068294712308,0.0551470218141265,4.628962149229362,4.817649855386455,0.011233513813688069,0.01978619212634069,4.5783991105099966e-05,0.09668375747373628,0.0030762374559498537,0.012459040342652446,5.367549820047383e-08,0.10339168222502657,-0.4942817575558911,0.041804920514461705,-0.5721185910636302,-0.4379501303992698,0.09006101458189271,2.0557514348781756,-3.62701416015625,4.14581298828125,33.501351351351424,0.08101258367926677,33.34,33.63,0.14019219898247595,0.0024894699894700144,0,1,0
0,0.033983150376381506,0.0006676528941234758,0.032338515650991204,0.03577878327343708,0.03398313428818509,0.0006676525780453441,0.03233850034139241,0.03577876633515756,2.3382204250640158e-05,4.5938049197979817e-07,2.2250608602771e-05,2.461769462434238e-05,2.3382204250640158e-05,4.5938049197979817e-07,2.2250608602771e-05,2.461769462434238e-05,-0.01835972850678732,13.939148677790387,-53.09,25.81,4.5699242944787555,0.02964727381014649,4.514397986524109,4.630337909428975,0.0070746865978884846,0.004829781376601805,0.00020196561699026115,0.01552940665968858,0.00519836928603238,0.01710683168165551,4.46906513522223e-08,0.11894417535376743,-0.6278908437773417,0.024939412105665037,-0.6796433436028954,-0.5738544993408875,0.11710982549006857,2.292678998951871,-4.736328125,6.19659423828125,33.69800000000001,0.03956122987333574,33.63,33.77,0.13574660633484165,0.0011589838378829249,0,1,0
0,0.03883498486074487,0.003349127749570489,0.029586301553034506,0.0460995861407747,0.038834966475607205,0.0033491261640368557,0.029586287546380288,0.046099564316453005,2.6720522907008304e-05,2.3043769701930443e-06,2.035693978551389e-05,3.1718952689056526e-05,2.6720522907008304e-05,2.3043769701930443e-06,2.035693978551389e-05,3.1718952689056526e-05,0.05211418880723561,13.695509711559883,-61.39,58.42,4.684936174375767,0.1399709422814772,4.484347091337659,4.897246437599046,0.04611874352443587,0.04582905104064783,0.0023544220353695824,0.14724811123931866,0.03766763294344199,0.11162959626589075,3.411207911726676e-08,0.9223582850654809,-0.5583805371793058,0.12613428766907367,-0.7036702795812121,-0.3601397119816337,0.038444622388091654,1.9854333083643287,-3.99169921875,4.78668212890625,33.78171171171169,0.026367939646741632,33.75,33.83,0.14471452798191067,-0.00023727623727623032,0,1,0
0,0.040586596192859495,0.00021065740877481041,0.03990710442037213,0.04197126499383966,0.04058657697848023,0.00021065730904603984,0.03990708552767574,0.04197124512393483,2.792572411648003e-05,1.4494343532983375e-07,2.745819785022804e-05,2.8878449463170872e-05,2.792572411648003e-05,1.4494343532983375e-07,2.745819785022804e-05,2.8878449463170872e-05,-0.08582579185520336,9.756150055776514,-22.61,18.84,4.927008341609489,0.02850440674439594,4.887457523132172,4.983678568376448,0.01863511409533569,0.01365385426766343,0.00013523208179088667,0.039420400201684136,0.014465853192543269,0.03721170167978182,4.115701661072105e-08,0.20179834618043566,-0.3032788699927877,0.026198024646733296,-0.3585344738297356,-0.2706641144865152,0.028288794604196827,2.0253735294204342,-3.34320068359375,4.57611083984375,33.83690909090901,0.0669293447605952,33.73,33.95,0.13122171945701358,0.002075603543493444,0,1,0
0,0.04105671421185439,0.001038341730994949,0.037842943846904606,0.0460995861407747,0.041056694774913235,0.0010383412394264625,0.03784292593141665,0.046099564316453005,2.82491901701061e-05,7.144340111845609e-07,2.6037946237285214e-05,3.1718952689056526e-05,2.82491901701061e-05,7.144340111845609e-07,2.6037946237285214e-05,3.1718952689056526e-05,0.20886941775014187,18.933855183151994,-112.33,126.79,4.959185754413732,0.029396909015264504,4.885310455259808,4.990123790359267,0.022673032361567026,0.020002520161818586,0.0001493149839660366,0.07435488570360564,0.01632860890550126,0.04807932069619376,2.7895789233032564e-08,0.3181335158130521,-0.27679960924622005,0.033582724674295954,-0.33257654140990306,-0.23841630202044817,0.09949744986521397,2.040657168830609,-3.11431884765625,5.0079345703125,34.02171171171178,0.05832301901925574,33.93,34.11,0.14019219898247595,0.0017772902772902701,0,1,0
