,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,Resp_mean,Resp_std,Resp_min,Resp_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.02965868727450235,0.010016318419972437,0.012384963440805145,0.05573233548362315,-0.029658673233579437,0.0100163136780783,-0.05573230909899543,-0.01238495757755454,-2.0406744989135287e-05,6.891756665915506e-06,-3.8346793549456406e-05,-8.521509677656977e-06,-2.0406744989135287e-05,6.891756665915506e-06,-3.8346793549456406e-05,-8.521509677656977e-06,0.02866591294516706,71.71959700293333,-350.9,254.55,2.088324039655354,0.1061312839088252,1.9552882208150613,2.444625258555602,3.831986244868873,1.381532794586758,1.011808316658842,6.5350986664478175,3.0477968862236198,4.012307060894897,2.092983544794695e-08,19.131932627282236,0.23341591774305787,1.2440440624311029,-1.1834000646374139,3.0749830095499493,0.6003453879207974,7.184535621121522,-14.21356201171875,20.44219970703125,33.406396396396346,0.01425588500529859,33.37,33.43,0.13566986998304126,-7.055107055107558e-05,0,1,0
0,0.014647600992490588,0.0028530535157536467,0.00894469581835927,0.042659318518328826,-0.014647594058069298,0.0028530521650700046,-0.04265929832268786,-0.00894469158378939,-1.0078323945690557e-05,1.9630516683856777e-06,-2.935186666748515e-05,-6.154423656085595e-06,-1.0078323945690557e-05,1.9630516683856777e-06,-2.935186666748515e-05,-6.154423656085595e-06,-0.24689479638009068,32.83983400426755,-130.88,122.37,1.9100878267122081,0.017537739713963472,1.8798932239801194,1.9597275174776685,0.6068001228510154,0.6470340070112776,0.034653257285352526,2.5036536955659714,0.35334227315673106,0.46549748890351467,1.1033082683664508e-07,2.0790848475225756,2.7392488081828192,0.5977803130137805,1.029338178517757,3.291219956484687,-0.0881658543624302,3.0260059513397413,-5.75103759765625,6.98089599609375,33.42636363636357,0.02369224164256389,33.39,33.47,0.14027149321266968,0.0006313369249149529,0,1,0
0,0.02549296617853131,0.006859851349029955,0.004128321146935048,0.037842943846904606,-0.02549295410973109,0.006859848101460697,-0.03784292593141665,-0.00412831919251818,-1.7540508620864682e-05,4.719940429169925e-06,-2.6037946237285214e-05,-2.8405032258856597e-06,-1.7540508620864682e-05,4.719940429169925e-06,-2.6037946237285214e-05,-2.8405032258856597e-06,0.016399095534199215,82.48065551702366,-328.66,469.91,1.8720934141251582,0.035224938747795836,1.8344678883376961,2.028791505819402,1.1771755032507683,0.7046922174123093,0.05332866374403635,2.2869723750665627,0.8480164461827123,1.4703819697759832,1.8307821260987623e-08,10.151893346306824,2.0159572008817905,0.6326472430811169,1.161657056152431,2.9994659573140607,-0.035117146098839314,2.2158196705339193,-3.61175537109375,4.72412109375,33.46009009009002,0.01134992125983527,33.43,33.47,0.09496890898812888,-8.353808353807725e-05,0,1,0
0,0.024683531020503406,0.0069441839938015485,0.0,0.044035425567307176,-0.02468196265345866,0.006949711649536046,-0.04403540472019392,0.00068805319875303,-1.698250335521489e-05,4.781771330874499e-06,-3.02987010761137e-05,4.734172043142766e-07,-1.698250335521489e-05,4.781771330874499e-06,-3.02987010761137e-05,4.734172043142766e-07,-0.5699095022624433,70.1915919528412,-238.21,254.48,1.8124043979775812,0.020279674628638077,1.7794905768486815,1.9003776470607925,0.39617492391785725,0.2461338453656247,0.04439149139743751,0.8268072870827685,0.30691522671620314,0.5656112915907411,3.37025045557028e-08,2.8735036776052723,2.555996248511392,0.22072636698654144,2.2406857793711783,2.9658237707709985,0.24059512391736512,2.4594349104205278,-3.91082763671875,6.50787353515625,33.46864864864858,0.011108513615709832,33.45,33.5,0.12669683257918554,0.00018620568620567046,0,1,0
0,0.02316576589295413,0.003257638103112978,0.0006880535244891746,0.03096240860201286,-0.023165754925889855,0.0032576365608920762,-0.03096239394388635,-0.00068805319875303,-1.593927177828725e-05,2.241427256096641e-06,-2.1303774194142445e-05,-4.734172043142766e-07,-1.593927177828725e-05,2.241427256096641e-06,-2.1303774194142445e-05,-4.734172043142766e-07,0.4860655737704894,47.1425326089866,-211.97,235.01,1.7685727990626599,0.01917320835404236,1.7425235458712516,1.8473679222627852,0.21874875769491628,0.16566113089036308,0.016531799890422506,0.452183480671438,0.16064324568397179,0.32705805750266037,3.859087168182836e-08,2.6067869164574846,2.556876256456929,0.12103032822307869,2.353264951560433,2.7183206905968946,-0.05090002572053862,2.5790785735596176,-5.401611328125,6.56585693359375,33.47627272727265,0.013938768101893229,33.45,33.5,0.14471452798191067,-0.00028857381150960504,0,1,0
0,0.024120790411673806,0.00025683369047880514,0.022705766308142764,0.026146033930588636,-0.024120778992484736,0.0002568335688894061,-0.02614602155261514,-0.022705755558849988,-1.6596379142194035e-05,1.7671515862151225e-07,-1.7989853763942512e-05,-1.5622767742371126e-05,-1.6596379142194035e-05,1.7671515862151225e-07,-1.7989853763942512e-05,-1.5622767742371126e-05,-0.04325226244343934,22.143111341091277,-50.81,57.12,1.723852439516884,0.012117781724401679,1.703381666002522,1.7450348597058711,0.022567579264369073,0.01360156276539525,0.0032327586050252227,0.05423854575527843,0.01567259039507594,0.04384896099220276,1.1623254469042838e-07,0.2507019175634364,2.57250063271443,0.043054564976128834,2.488471530513006,2.6318751181066395,0.027113281780109407,2.337276491104157,-3.43780517578125,4.6356201171875,33.43486486486481,0.016596149822948478,33.41,33.47,0.13122171945701358,-0.000325377325377359,0,1,0
0,0.0247691485405195,6.942086979949355e-05,0.024081873357121114,0.025457980406099465,-0.024769136814386583,6.942083693448189e-05,-0.02545796835386211,-0.02408186195635605,-1.7042483815489937e-05,4.77652289128833e-08,-1.7516436559628233e-05,-1.656960215099968e-05,-1.7042483815489937e-05,4.77652289128833e-08,-1.7516436559628233e-05,-1.656960215099968e-05,0.33998868778280505,22.088791083164995,-50.84,34.17,1.6833374640181638,0.01177703849567111,1.6577446216931235,1.7045687830713236,0.024806277401824763,0.00760744549567873,0.011449487730891543,0.043751016653077825,0.018316743129901877,0.040998031211709376,9.722099102735849e-08,0.2130650816375932,2.40685763955811,0.04786056928362855,2.3350566650955082,2.4869607950918846,0.004248115666562726,2.117431067628848,-3.81622314453125,5.21697998046875,33.415454545454494,0.008907235428303845,33.41,33.43,0.13122171945701358,-4.327930933436197e-05,0,1,0
0,0.02043868825457177,0.0014380799673078843,0.01926549868569689,0.028898248028545334,-0.020438678578551875,0.00143807928649655,-0.02889823434762726,-0.01926548956508484,-1.4062898174257491e-05,9.894750531344521e-07,-1.9883522581199616e-05,-1.3255681720799745e-05,-1.4062898174257491e-05,9.894750531344521e-07,-1.9883522581199616e-05,-1.3255681720799745e-05,-0.2552854720180887,24.276597180217784,-153.41,115.99,1.6502932681734857,0.011926236164355494,1.629716817187684,1.670007918163494,0.020937822279415163,0.00920485125026244,0.008908203461673087,0.05029306687414006,0.01619077118370053,0.04445798242272749,9.179592732895149e-08,0.28527527755472926,2.277622216644375,0.041263363972837,2.2031217783825827,2.334465042807436,0.10811414532251706,2.01325359374634,-3.4027099609375,3.78265380859375,33.41468468468463,0.012579106072582632,33.39,33.45,0.12662521198417184,-0.00011530361530360813,0,1,0
0,0.020611250432124507,0.0001591226942447459,0.01926549868569689,0.021329659259164413,-0.020611240674410482,0.0001591226189133783,-0.02132964916134393,-0.01926548956508484,-1.4181630076296827e-05,1.094848269373099e-07,-1.4675933333742575e-05,-1.3255681720799745e-05,-1.4181630076296827e-05,1.094848269373099e-07,-1.4675933333742575e-05,-1.3255681720799745e-05,0.025978506787330217,17.719809343222963,-41.73,46.79,1.6106632665196576,0.010787973346233727,1.5932049431172397,1.629739830433154,0.01119140612013441,0.00467378112748305,0.003477724329286077,0.021190564053389517,0.008996934687924904,0.024779559302526934,1.3610023039497651e-07,0.12317224071470077,2.127482303323557,0.04488454337922627,2.0529125160402946,2.2019576740680398,0.019895750615160662,1.9915312050151568,-3.3416748046875,3.83758544921875,33.40709090909087,0.01038753225969776,33.39,33.43,0.13122171945701358,-7.213218222393456e-05,0,1,0
0,0.01815714097204015,0.0020796866135440965,0.014449124014272667,0.024081873357121114,-0.018157132376143265,0.0020796856289853906,-0.02408186195635605,-0.01444911717381363,-1.2493073011587697e-05,1.430934349424094e-06,-1.656960215099968e-05,-9.941761290599808e-06,-1.2493073011587697e-05,1.430934349424094e-06,-1.656960215099968e-05,-9.941761290599808e-06,-0.0455850763143025,26.684585583356554,-104.78,67.86,1.575741600661856,0.009451042903559243,1.5576368407949015,1.5962276581349322,0.0209281172017863,0.008650193714040183,0.007497409732661574,0.035714477658027946,0.01513646288111346,0.043446234610143145,8.450558343616945e-08,0.255381412162968,1.9770571593662098,0.036308427021673695,1.9234380048488886,2.051376319973391,-0.016536245226749107,2.2755790213623857,-4.89654541015625,5.32379150390625,33.429459459459395,0.015057717056417615,33.41,33.45,0.12662521198417184,0.000396981396981459,0,1,0
