,EDA_mean,EDA_std,EDA_min,EDA_max,ECG_mean,ECG_std,ECG_min,ECG_max,EMG_mean,EMG_std,EMG_min,EMG_max,Resp_mean,Resp_std,Resp_min,Resp_max,Temp_mean,Temp_std,Temp_min,Temp_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,0,1,2
0,6.109778613135928,0.13205842480572275,5.796051025390625,6.505584716796875,0.0007899366106305804,0.2409005418645973,-0.8574371337890625,1.4992218017578125,-0.0033492649623325893,0.024811208466382174,-0.26422119140625,0.1983489990234375,0.39650392078218005,3.488478465423529,-7.891845703125,7.80487060546875,34.371419525146486,0.054646520003854206,34.196197509765625,34.62939453125,0.8455979913075765,0.007387902972934759,0.8007999658584595,0.8777999877929688,-0.05671067658208665,0.042226638388114315,-0.31699997186660767,0.002400040626525879,-0.37302210439954486,0.016867925959659975,-0.4197999835014343,-0.18639999628067017,0,1,0
0,5.781549889700753,0.11868059656699326,5.5408477783203125,6.1065673828125,0.001219205583844866,0.23736956672928444,-0.814727783203125,1.4806365966796875,-0.0032502027239118304,0.03068043228620548,-0.2531890869140625,0.1343536376953125,-0.15642024448939731,2.1179103389691396,-4.254150390625,5.096435546875,34.42807170468285,0.05119882503386655,34.264892578125,34.64166259765625,0.8436613910254978,0.007676009990677185,0.7927999496459961,0.9265999794006348,-0.06675345773356302,0.017778472095419957,-0.2117999792098999,-0.000800013542175293,-0.38154878088122324,0.011501492991572477,-0.4394000172615051,-0.3158000111579895,0,1,0
0,5.619028636387417,0.1353401466969023,5.2524566650390625,6.047821044921875,0.001854947771344866,0.24735353745374178,-0.84136962890625,1.4992218017578125,-0.003301725115094866,0.02712135706156868,-0.2823944091796875,0.2010955810546875,0.010935828799293154,3.307317714676594,-8.12225341796875,9.2254638671875,34.467565944126676,0.03375211854511671,34.341339111328125,34.64630126953125,0.8406128104584558,0.00816460722084169,0.795799970626831,0.8855999708175659,-0.045965581527778084,0.023077881303415627,-0.1258000135421753,0.04920005798339844,-0.387619162054289,0.012399031732636902,-0.4472000002861023,-0.33139997720718384,0,1,0
0,5.270844722929455,0.08684128663467669,5.0182342529296875,5.550384521484375,0.001418609619140625,0.23512353026680974,-0.754302978515625,1.4750518798828125,-0.0032545841761997766,0.015271935375146605,-0.161865234375,0.1041412353515625,0.20977848597935267,2.418780285929395,-5.950927734375,5.58929443359375,34.460337367466515,0.029983892141264037,34.35205078125,34.65704345703125,0.8363556669836952,0.005893140476409178,0.8173999786376953,0.8697999715805054,-0.039559553197452,0.007377537915278461,-0.08619999885559082,0.000599980354309082,-0.39785431465080806,0.012564279752324915,-0.42979997396469116,-0.3384000062942505,0,1,0
0,4.985543387276786,0.07878462787831216,4.7298431396484375,5.239105224609375,0.0005674547467912946,0.2336582582194317,-0.744415283203125,1.4673614501953125,-0.00328863525390625,0.01120681441926949,-0.1350860595703125,0.0853729248046875,0.036272684733072914,2.205755939445007,-4.38079833984375,4.79278564453125,34.4979746660505,0.028748273837872994,34.38262939453125,34.681610107421875,0.835375590863682,0.003212218639563495,0.8212000131607056,0.8494000434875488,-0.03871094326462064,0.00303303182978181,-0.06739997863769531,-0.027000010013580322,-0.4003188194263549,0.006004836215067944,-0.42900002002716064,-0.3766000270843506,0,1,0
0,4.75012583051409,0.06481920897320739,4.56390380859375,4.94842529296875,0.001565647670200893,0.2360011656229241,-0.7602996826171875,1.47418212890625,-0.003147951398577009,0.014724658324335848,-0.13970947265625,0.0574493408203125,0.017741612025669644,2.648599486390672,-6.01348876953125,5.462646484375,34.51891114734468,0.029743608167759228,34.4208984375,34.670867919921875,0.8371669053009578,0.00574442621349412,0.8206000328063965,0.8769999742507935,-0.024849190436658404,0.013661292949841988,-0.07740002870559692,0.031200051307678223,-0.3945634193562326,0.012000847675162275,-0.4261999726295471,-0.33899998664855957,0,1,0
0,4.589155560448056,0.041123586802193135,4.1934967041015625,4.75006103515625,0.0008943045479910714,0.23201213767464665,-0.726654052734375,1.48260498046875,-0.0033105904715401784,0.01115463406829731,-0.0602874755859375,0.0398712158203125,0.09361768450055803,2.5798583704248634,-5.07354736328125,5.206298828125,34.562327930268786,0.0308586099800744,34.45458984375,34.707733154296875,0.8355092007148833,0.0032636517191352637,0.8221999406814575,0.8494000434875488,-0.030270524155525932,0.004913336589265258,-0.049799978733062744,-0.013999998569488525,-0.3993578671387264,0.006613908873705981,-0.42640000581741333,-0.3718000054359436,0,1,0
0,4.484081286475772,0.03214087879254976,4.2812347412109375,4.65087890625,0.0009257332938058036,0.22858494754375314,-0.7248687744140625,1.47454833984375,-0.0032164808000837053,0.009832299378131798,-0.0593719482421875,0.0369415283203125,0.0023116338820684526,1.8124577519539107,-3.24859619140625,4.18548583984375,34.59294966634115,0.0290862653104321,34.449981689453125,34.792327880859375,0.8361666955834344,0.0027179721820900405,0.8226000070571899,0.8456000089645386,-0.025125059996332442,0.002437110881222161,-0.03519999980926514,-0.014999985694885254,-0.3972687343500909,0.005159590345124761,-0.42799997329711914,-0.37620002031326294,0,1,0
0,4.3620903741745725,0.03948144530777778,4.15191650390625,4.5459747314453125,0.0014676448277064732,0.2382984348066837,-0.73590087890625,1.4816436767578125,-0.003200709751674107,0.012476748313613693,-0.0964508056640625,0.0810699462890625,0.03337540399460565,3.612600807237896,-12.139892578125,10.870361328125,34.610454461960565,0.02871388162534978,34.515869140625,34.755401611328125,0.8317220274550574,0.006891483515531935,0.7874000072479248,0.8700000047683716,-0.009411105882553826,0.014954887739041687,-0.06459999084472656,0.05900001525878906,-0.40516697190489087,0.012519628794884195,-0.46160000562667847,-0.33899998664855957,0,1,0
0,4.24547506059919,0.02920062303635526,4.1110992431640625,4.4036865234375,0.0013065054757254464,0.23494907500618883,-0.726654052734375,1.4824676513671875,-0.0031876656668526787,0.011354820170644424,-0.07781982421875,0.050262451171875,0.11891973586309523,2.214783099591945,-4.26788330078125,6.15997314453125,34.612563802083336,0.028263301043195098,34.52197265625,34.756927490234375,0.8278294266802924,0.004050748106204804,0.8098000288009644,0.8567999601364136,0.008488475254603795,0.005529698138836809,-0.042999982833862305,0.051599979400634766,-0.4111074093012583,0.007053859461825526,-0.4466000199317932,-0.3813999891281128,0,1,0
