,EDA_mean,EDA_std,EDA_min,EDA_max,ECG_mean,ECG_std,ECG_min,ECG_max,EMG_mean,EMG_std,EMG_min,EMG_max,Resp_mean,Resp_std,Resp_min,Resp_max,Temp_mean,Temp_std,Temp_min,Temp_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,0,1,2
0,1.4343282427106585,0.011992274493072334,1.358795166015625,1.5289306640625,0.001141566685267857,0.28675412414869644,-0.3827362060546875,1.4970245361328125,-0.0023574284144810267,0.01658338306907162,-0.1275787353515625,0.10272216796875,0.36985895066034224,3.718155942073228,-7.91168212890625,8.65325927734375,33.53587042962937,0.022581142818167532,33.412933349609375,33.6943359375,0.8991013601791291,0.004371155455217714,0.8758000135421753,0.9285999536514282,0.031249896154517218,0.019494073784809805,-0.048799991607666016,0.09780001640319824,-0.16078061915295463,0.020442759604500767,-0.21719998121261597,-0.0812000036239624,0,1,0
0,1.4538674490792411,0.010923991734164093,1.3706207275390625,1.570892333984375,0.0021398075648716517,0.30266302916870674,-0.5280303955078125,1.4992218017578125,-0.0024552198137555805,0.02093318611026769,-0.1966552734375,0.1826019287109375,-0.10162331717354911,6.1385086653106775,-17.58270263671875,19.873046875,33.570392660958426,0.021860295354924782,33.452239990234375,33.735260009765625,0.897169161654654,0.01035716404139339,0.835800051689148,1.0136001110076904,0.023203409362406956,0.033884542191562714,-0.13520002365112305,0.14119994640350342,-0.1763549336393674,0.02163290069474678,-0.24540001153945923,-0.09719997644424438,0,1,0
0,1.4735181535993302,0.011615926667774569,1.3889312744140625,1.59759521484375,0.00010334559849330358,0.2852908732190432,-0.4397735595703125,1.4992218017578125,-0.002388272966657366,0.017944014358018498,-0.1368255615234375,0.15765380859375,-0.1295073736281622,3.138479183992049,-6.87713623046875,7.39898681640625,33.594839354015534,0.02166502367226246,33.5172119140625,33.74285888671875,0.895809200706936,0.005834218855603416,0.8622000217437744,0.9545999765396118,0.007994789955161867,0.012072326770508878,-0.06379997730255127,0.056800007820129395,-0.19448675255264555,0.016957071020457484,-0.2864000201225281,-0.14139997959136963,0,1,0
0,1.488514182681129,0.010809430785510466,1.332855224609375,1.5964508056640625,0.0008862152099609375,0.2958029015745864,-0.5205230712890625,1.49945068359375,-0.0024819423130580357,0.01798471975852548,-0.137786865234375,0.1252899169921875,0.2727231706891741,4.389247492656162,-9.13543701171875,14.64385986328125,33.62166410609654,0.020938652867027365,33.520263671875,33.818756103515625,0.9005904279720216,0.012073587272682478,0.8209999799728394,1.0041999816894531,0.031216924360820224,0.04410438259677904,-0.20660001039505005,0.2793999910354614,-0.1460282001097997,0.028252715034148293,-0.24080002307891846,-0.01940000057220459,0,1,0
0,1.50868045261928,0.011315789211110774,1.314544677734375,1.604461669921875,0.0007406703404017857,0.29425834123693584,-0.5064239501953125,1.4992218017578125,-0.002476584298270089,0.01718676221121873,-0.1311492919921875,0.12030029296875,-0.018369547526041665,6.121906539670092,-15.76080322265625,15.80352783203125,33.65841497657413,0.025553412611476034,33.570159912109375,33.811126708984375,0.8957295146045231,0.00639477073711966,0.8561999797821045,0.9332000017166138,0.029227485548882257,0.03463466919806745,-0.038600027561187744,0.23660004138946533,-0.17828150484391622,0.035902247114385576,-0.25679999589920044,0.007799983024597168,0,1,0
0,1.5282863616943358,0.01126788338908804,1.4404296875,1.627349853515625,0.00187762451171875,0.3084818001949196,-0.3821868896484375,1.4992218017578125,-0.00243914794921875,0.01758705003472093,-0.08624267578125,0.0904083251953125,0.05384942917596726,3.1477995821634517,-9.02557373046875,6.39801025390625,33.68610077049619,0.022324943074415224,33.577728271484375,33.9007568359375,0.8990158744142169,0.010298997765703973,0.7841999530792236,1.0494000911712646,0.01159481838771275,0.030332832314903795,-0.11540001630783081,0.24619996547698975,-0.17273107628879092,0.01793625102317822,-0.2505999803543091,-0.06059998273849487,0,1,0
0,1.5470585414341518,0.011971129046342264,1.4598846435546875,1.6597747802734375,0.0008099714006696429,0.29968174727868824,-0.48248291015625,1.4992218017578125,-0.002542604718889509,0.024965307195064606,-0.1832427978515625,0.2216033935546875,0.24457920619419643,6.211300483367369,-17.2821044921875,12.91046142578125,33.69210047549293,0.022144859789863264,33.555023193359375,33.82781982421875,0.8875630878607432,0.009256365703898688,0.8530000448226929,0.94159996509552,-0.0261123720066888,0.02177063340375327,-0.13679999113082886,0.02479994297027588,-0.2418075809705825,0.03506339817738654,-0.34039998054504395,-0.08380001783370972,0,1,0
0,1.568046660650344,0.0111637591174281,1.4736175537109375,1.676177978515625,0.0015260336739676339,0.29211884591016885,-0.40447998046875,1.4992218017578125,-0.0025614340645926338,0.020681286377825174,-0.117828369140625,0.1314239501953125,-0.14831252325148808,3.647382152340255,-7.00836181640625,7.366943359375,33.71741358729771,0.02118362382917444,33.603485107421875,33.856689453125,0.8850371737991061,0.009079759565872703,0.8062000274658203,0.9213999509811401,-0.0038687529989651272,0.0558540029419057,-0.03939998149871826,0.39020001888275146,-0.23974136203811283,0.04409762838845499,-0.29820001125335693,0.059999942779541016,0,1,0
0,1.58191043308803,0.010634252818102777,1.5110015869140625,1.6727447509765625,-8.791678292410714e-05,0.29749393365694315,-0.4186248779296875,1.49908447265625,-0.002574469430106027,0.018621306371151145,-0.10052490234375,0.1200714111328125,0.07686912899925595,2.877992603159678,-5.68695068359375,5.853271484375,33.709122176397415,0.022385283590464482,33.612548828125,33.856689453125,0.8895398229701178,0.008045221662245434,0.8317999839782715,1.0157999992370605,0.014587618844849723,0.02556021545156105,-0.17379999160766602,0.25520002841949463,-0.22196373337791078,0.021140631717547854,-0.2742000222206116,-0.06760001182556152,0,1,0
0,1.5995995657784599,0.011077855999225178,1.5201568603515625,1.6937255859375,0.0012118421282087055,0.3018377612127895,-0.3856658935546875,1.4992218017578125,-0.0025224740164620538,0.018415916471165118,-0.0986480712890625,0.1020355224609375,-0.018382045200892858,2.905422679383014,-5.36346435546875,5.987548828125,33.70888655308315,0.02171190757227528,33.621612548828125,33.843048095703125,0.8914095078366143,0.005573968973896639,0.8497999906539917,0.9290000200271606,0.009358381620475224,0.03483341858689631,-0.11059999465942383,0.0681999921798706,-0.21446487647294998,0.017002107461047432,-0.28519999980926514,-0.16180002689361572,0,1,0
0,1.6190262567429317,0.012957930695689592,1.3530731201171875,1.732635498046875,0.0007873622349330357,0.29730084177800886,-0.4195404052734375,1.4992218017578125,-0.002558565412248884,0.01973098522852391,-0.1695556640625,0.145111083984375,0.45906488327752976,2.9829228827400778,-5.18951416015625,9.60540771484375,33.70777148873466,0.021385551373504664,33.621612548828125,33.84454345703125,0.8886884000528427,0.033856643293603605,0.6668000221252441,0.9290000200271606,0.062365247453962054,0.06530872419130075,-0.06639999151229858,0.3229999542236328,-0.09990549532288596,0.1545007878269847,-0.25300002098083496,0.4886000156402588,0,1,0
0,1.6251429239908854,0.012839407682469632,1.4934539794921875,1.717376708984375,0.0019528023856026785,0.2991801276546057,-0.521484375,1.4992218017578125,-0.0024822823660714285,0.01803363497912997,-0.14300537109375,0.1591644287109375,-0.4811592465355283,7.65975160072699,-15.78216552734375,24.88861083984375,33.67958061726888,0.022545396580994918,33.562591552734375,33.81719970703125,0.8135802573930649,0.07367071333963662,0.7289999723434448,0.948199987411499,0.1468877712573324,0.14136131625750387,-0.10900002717971802,0.30320000648498535,0.18696594251053675,0.28926955575589103,-0.28780001401901245,0.5017999410629272,0,1,0
