,EDA_mean,EDA_std,EDA_min,EDA_max,ECG_mean,ECG_std,ECG_min,ECG_max,EMG_mean,EMG_std,EMG_min,EMG_max,Resp_mean,Resp_std,Resp_min,Resp_max,Temp_mean,Temp_std,Temp_min,Temp_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,0,1,2
0,0.9751848674955822,0.012930167716799919,0.901031494140625,1.068115234375,0.0016918138776506697,0.3155005720063092,-0.3833770751953125,1.49945068359375,-0.0025731353759765626,0.0107420126544313,-0.053741455078125,0.04522705078125,-0.03266659691220238,3.4871792728648447,-7.635498046875,9.04693603515625,33.4093784223284,0.0341351614015869,33.31182861328125,33.582244873046875,0.8927274680875597,0.01000816767699492,0.8509999513626099,0.9376000165939331,-0.012848523869400932,0.03682166950318342,-0.11500000953674316,0.0878000259399414,-0.21419875253382184,0.038749857760070165,-0.3190000057220459,0.031599998474121094,0,1,0
0,0.971922829037621,0.013540220895055174,0.68511962890625,1.08795166015625,-0.00047837393624441965,0.30320292324386056,-0.4150543212890625,1.49945068359375,-0.0023981519426618304,0.012419847983441073,-0.09429931640625,0.0690765380859375,0.05538889567057292,3.2190787950610655,-6.91070556640625,6.781005859375,33.49507426234654,0.02771221029699462,33.402374267578125,33.647369384765625,0.8985172013328189,0.011139803962493186,0.863800048828125,0.9514000415802002,-0.018488647937774657,0.038775860060370405,-0.11599999666213989,0.06959998607635498,-0.17569220015264692,0.06947486531691499,-0.30260002613067627,0.062199950218200684,0,1,0
0,0.9638355255126954,0.01296858415511857,0.87432861328125,1.128387451171875,0.0006657562255859375,0.3004586169087368,-0.36273193359375,1.4993133544921875,-0.0025085318429129465,0.011527644636337382,-0.06239318847656251,0.0757598876953125,0.05896148681640625,2.8332623274075126,-4.19769287109375,6.90765380859375,33.54275290498279,0.026512926399206247,33.461273193359375,33.689788818359375,0.8992849810974939,0.008481690598852272,0.8680000305175781,0.9337999820709229,0.012354361128239405,0.05422151630762158,-0.1313999891281128,0.0690000057220459,-0.16282659998394194,0.037618477280945285,-0.26340001821517944,0.001799941062927246,0,1,0
0,0.9578338078090123,0.01321758798210706,0.7720947265625,1.080322265625,0.0018029196602957589,0.29858039912022766,-0.3739471435546875,1.49945068359375,-0.0025581817626953124,0.00986220804857491,-0.05218505859375,0.04925537109375,0.21537584577287947,2.743987780062132,-4.05426025390625,6.74285888671875,33.60473932030087,0.026005233838367482,33.5172119140625,33.750457763671875,0.9066401907262348,0.008647989419838093,0.871399998664856,0.937000036239624,-0.09354781846773057,0.08252260343689297,-0.1696000099182129,0.05540001392364502,-0.10312953373647872,0.05991013766468995,-0.24739998579025269,0.012599945068359375,0,1,0
0,0.9525186811174665,0.012750058953643227,0.852203369140625,1.0463714599609375,-0.00018086896623883928,0.3153074747167022,-0.4048919677734375,1.4994964599609375,-0.002588265555245536,0.009929106324048363,-0.06138610839843749,0.0417022705078125,-0.1022673833937872,4.465671504588415,-11.62567138671875,9.75799560546875,33.64205174328032,0.023355627255811334,33.54901123046875,33.7913818359375,0.9051118379490716,0.011435366900032945,0.8525999784469604,1.0174000263214111,-0.10256181922696886,0.08107605516971232,-0.21939998865127563,0.057199954986572266,-0.1149176097483862,0.06966244805609266,-0.30980002880096436,0.3322000503540039,0,1,0
0,0.9494958786737351,0.013917889843090038,0.6374359130859375,1.0585784912109375,0.0007801993233816964,0.30305229840850245,-0.3733062744140625,1.4993133544921875,-0.0025864998953683037,0.009898230141909593,-0.046600341796875,0.04302978515625,0.20902557373046876,2.831811190683022,-5.14984130859375,6.915283203125,33.66274965413412,0.023366641672771332,33.583770751953125,33.800506591796875,0.9074395428725651,0.0082800064269595,0.8494000434875488,0.9417999982833862,-0.11991217193149385,0.04422023256786845,-0.19859999418258667,0.037799954414367676,-0.1212920574148496,0.03685568321540216,-0.2797999978065491,-0.010200023651123047,0,1,0
0,0.9464786711193266,0.013549267999041017,0.7404327392578125,1.053619384765625,0.00034602791922433033,0.31774670716072534,-0.4257659912109375,1.4993133544921875,-0.002566192626953125,0.011130566406574411,-0.0818023681640625,0.0695343017578125,0.07258671351841518,3.5812505115732667,-7.67974853515625,10.00213623046875,33.698221543085005,0.024114282097415347,33.617095947265625,33.839996337890625,0.8978078669990812,0.008476433925372949,0.8509999513626099,0.9406000375747681,0.0001448188367344084,0.09251659203404303,-0.18639999628067017,0.14760005474090576,-0.16189900036652882,0.03190977137328612,-0.2573999762535095,-0.04559999704360962,0,1,0
0,0.9665720076788039,0.015699237087456568,0.86212158203125,1.0921478271484375,0.001957759312220982,0.3013254954095546,-0.3649749755859375,1.49945068359375,-0.0025262276785714285,0.010348053932273569,-0.0614776611328125,0.0468292236328125,-0.08196759905133928,2.8451077330688155,-7.08160400390625,6.88934326171875,33.742186957949684,0.0280842390079732,33.6534423828125,33.89923095703125,0.8945363353661129,0.00536565092664,0.8650000095367432,0.9218000173568726,0.023094399968783062,0.00394901029070535,0.00839996337890625,0.039800047874450684,-0.1972305237622488,0.019323255153168874,-0.258400022983551,-0.09700000286102295,0,1,0
0,0.9723588126046318,0.013586661734918957,0.88958740234375,1.0833740234375,-0.000136962890625,0.3041691918420737,-0.374359130859375,1.4994964599609375,-0.0025186549595424108,0.010213190298592955,-0.0711822509765625,0.05914306640625,0.15105038597470238,2.8315916160355874,-5.63812255859375,6.77032470703125,33.79932076881045,0.025946039203402056,33.711029052734375,33.941802978515625,0.894133429476193,0.007319102315201708,0.8552000522613525,0.9271999597549438,0.0028086192522730146,0.04463101518557992,-0.1873999834060669,0.07539999485015869,-0.2021437525465375,0.028347204958792026,-0.29659998416900635,-0.10659998655319214,0,1,0
0,0.9708572750999814,0.013275658328741063,0.8052825927734375,1.071929931640625,0.00042973109654017856,0.3006793633184693,-0.3579254150390625,1.49945068359375,-0.0027017538888113837,0.010170144353384352,-0.0553436279296875,0.0401458740234375,0.010635012672061012,2.501182987830609,-4.26483154296875,5.19561767578125,33.82926191057478,0.022914325093502195,33.754974365234375,33.96612548828125,0.8979931043045861,0.006041674215780803,0.8666000366210938,0.9451999664306641,0.010957436655248915,0.01078546186562792,-0.03020000457763672,0.07420003414154053,-0.18456384783983232,0.021299909911604895,-0.25620001554489136,-0.0997999906539917,0,1,0
