,EDA_mean,EDA_std,EDA_min,EDA_max,ECG_mean,ECG_std,ECG_min,ECG_max,EMG_mean,EMG_std,EMG_min,EMG_max,Resp_mean,Resp_std,Resp_min,Resp_max,Temp_mean,Temp_std,Temp_min,Temp_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,0,1,2
0,9.538402521042597,0.06038243635569083,9.420394897460938,9.716415405273438,0.0013996778215680803,0.29166060676914485,-0.4551544189453125,1.4976654052734375,-0.0040128064836774556,0.0212045584942922,-0.3473052978515625,0.287384033203125,-0.4107767014276414,2.658847270873737,-6.48345947265625,4.19464111328125,33.54136751592727,0.04880127710383199,33.328460693359375,33.726165771484375,0.6017610948085785,0.011535817450752944,0.5534000396728516,0.6385999917984009,-0.04617088605676378,0.018735108472412623,-0.125,0.06920003890991211,-0.7365627052925882,0.01168326685907124,-0.7815999984741211,-0.6704000234603882,0,1,0
0,9.314274615333193,0.07397232467073242,9.122467041015625,9.512710571289062,0.0009677385602678572,0.2922241260145631,-0.441009521484375,1.4982147216796875,-0.004015733991350447,0.02127197159491559,-0.1999969482421875,0.18218994140625,0.16142316545758928,2.4535540685085904,-4.09393310546875,5.34515380859375,33.57980118960426,0.021255897325991757,33.47637939453125,33.730712890625,0.6113969787359238,0.008341300506316108,0.5850000381469727,0.6446000337600708,-0.0499120003921645,0.011503158851860701,-0.10159999132156372,0.003000020980834961,-0.7279342566671826,0.008698427428135183,-0.7702000141143799,-0.6926000118255615,0,1,0
0,8.961526870727539,0.11842146520508112,8.725357055664062,9.189987182617188,0.000849729265485491,0.2911335216373268,-0.4173431396484375,1.4992218017578125,-0.00406304931640625,0.02234341776264519,-0.24984741210937497,0.2247161865234375,0.21875443231491815,2.4010722045615203,-5.58929443359375,5.03997802734375,33.552483131045385,0.021681867743372978,33.440155029296875,33.71405029296875,0.6040311892373221,0.008306991815655694,0.56659996509552,0.6402000188827515,-0.04643254347926094,0.011270746140419596,-0.11479997634887695,0.02499997615814209,-0.7350408573775065,0.009056147949613914,-0.7979999780654907,-0.6917999982833862,0,1,0
0,8.553320021856399,0.11211608525724139,8.224105834960938,8.77838134765625,0.0010966600690569196,0.2951814487716626,-0.4507598876953125,1.49945068359375,-0.004143809727260045,0.018979416409118346,-0.2171173095703125,0.1981201171875,-0.22308821905226933,2.677384044636016,-7.73162841796875,5.62896728515625,33.57213932872954,0.02457520796545436,33.456756591796875,33.71856689453125,0.5954589138768969,0.01037571764105208,0.5405999422073364,0.634600043296814,-0.05427977161464237,0.013114649103008287,-0.13739997148513794,-0.00700002908706665,-0.7434835247170357,0.010821412601969059,-0.8098000288009644,-0.6990000009536743,0,1,0
0,8.206220372517903,0.09331943084073513,8.028793334960938,8.4197998046875,0.0009630650111607143,0.29584411722535914,-0.4377593994140625,1.4994964599609375,-0.004034162248883928,0.020736568098020203,-0.1200714111328125,0.1197967529296875,0.12811998639787947,2.49324080166705,-5.10711669921875,5.98297119140625,33.567505246117,0.031176121621294014,33.426544189453125,33.730712890625,0.5907764573721659,0.01037107466515466,0.5197999477386475,0.6327999830245972,-0.05345898124433699,0.008689940695354996,-0.08719998598098755,-0.01940000057220459,-0.747811077432973,0.01009993783226839,-0.8309999704360962,-0.7117999792098999,0,1,0
0,7.893230347406297,0.08689057292713853,7.7198028564453125,8.075714111328125,0.0015321001325334822,0.2856561629969968,-0.4337310791015625,1.4994049072265625,-0.0040094996861049104,0.01799163051563116,-0.1199798583984375,0.1089935302734375,0.1160006568545387,1.8542095849203528,-4.17633056640625,3.96270751953125,33.575184205554784,0.02922799089511826,33.48095703125,33.726165771484375,0.5908978008599508,0.006023247617255971,0.5670000314712524,0.6139999628067017,-0.05623874372243881,0.007034094687786723,-0.07980000972747803,-0.0040000081062316895,-0.7478209914281255,0.006832224585769497,-0.7911999821662903,-0.7015999555587769,0,1,0
0,7.6263575236002605,0.06812882748627469,7.48138427734375,7.7884674072265625,0.00044031197684151786,0.29097033780239884,-0.42388916015625,1.4993133544921875,-0.004001318795340401,0.016242123642250816,-0.0879364013671875,0.1111907958984375,0.024915059407552082,1.8577101974778816,-4.11224365234375,3.924560546875,33.582789271763396,0.021902510502815373,33.49908447265625,33.71856689453125,0.5840265711829776,0.01206325687926287,0.5410000085830688,0.6141999959945679,-0.05245916170449484,0.005549848270380011,-0.07760000228881836,-0.028199970722198486,-0.7539454578303155,0.011151228576133456,-0.8014000058174133,-0.7258000373840332,0,1,0
0,7.394847506568546,0.06533895208327221,7.2536468505859375,7.57293701171875,0.0013331429617745535,0.29247809120556645,-0.430938720703125,1.49945068359375,-0.003927980695452009,0.014526416913252953,-0.0912322998046875,0.1631927490234375,0.055682373046875,2.3150741455217787,-4.98809814453125,4.50897216796875,33.57023448689779,0.03556291606977062,33.449188232421875,33.726165771484375,0.5748075421197074,0.008774201792704111,0.5398000478744507,0.6039999723434448,-0.04424412355536506,0.0068716119917674335,-0.06779998540878296,-0.013599991798400879,-0.7616306103155727,0.008537953206680876,-0.801800012588501,-0.7330000400543213,0,1,0
0,7.222292073567709,0.04209019173756625,6.972503662109375,7.34405517578125,0.0012840794154575894,0.28933143925107735,-0.42645263671875,1.4994964599609375,-0.0038640507289341517,0.015095579617402976,-0.0848236083984375,0.1073455810546875,0.06276143391927083,2.1023440120838175,-4.68902587890625,3.70941162109375,33.45143001592727,0.03501986448347075,33.354095458984375,33.638275146484375,0.5740842469590051,0.00789533276555427,0.5470000505447388,0.6030000448226929,-0.04644823811451594,0.003085328239948241,-0.0690000057220459,-0.03420001268386841,-0.7626602766229993,0.00760838402319331,-0.8051999807357788,-0.7350000143051147,0,1,0
0,7.086107853480748,0.032466011656521035,6.9477081298828125,7.1949005126953125,0.000680666242327009,0.2842402473290649,-0.4273223876953125,1.4994964599609375,-0.0038319941929408482,0.013841312052234636,-0.0863800048828125,0.072235107421875,0.04338051932198661,2.132630447321673,-5.50689697265625,5.35736083984375,33.426481776646206,0.02008842758877032,33.3389892578125,33.5640869140625,0.5724345130125682,0.007824043329418662,0.545799970626831,0.604200005531311,-0.04646515268938882,0.004192835506850819,-0.07099997997283936,-0.02460002899169922,-0.7640688481501171,0.007518757658101625,-0.801800012588501,-0.7324000000953674,0,1,0
0,6.974793970017206,0.034020331950128845,6.888580322265625,7.0953369140625,0.0014488699776785713,0.2925466394214214,-0.44366455078125,1.49945068359375,-0.0037874341692243304,0.01346732695673065,-0.0774078369140625,0.0762176513671875,0.14055255708240327,1.6419315734055506,-3.30657958984375,3.49884033203125,33.44160490199498,0.02497021135594968,33.33447265625,33.597381591796875,0.5679991420564198,0.006869463704131541,0.5401999950408936,0.5850000381469727,-0.051915418380782716,0.0026418986725794797,-0.0626000165939331,-0.04079997539520264,-0.7681308283947763,0.006622512351621326,-0.805400013923645,-0.7447999715805054,0,1,0
0,6.884824661981492,0.02332456380339166,6.6211700439453125,7.02056884765625,0.0008354513985770089,0.2846522325355957,-0.4251708984375,1.49945068359375,-0.003789337158203125,0.018212116094492272,-0.1184234619140625,0.1329803466796875,0.07427251906622023,1.6848914379749578,-4.498291015625,4.08477783203125,33.49724988083612,0.026078958748857763,33.412933349609375,33.657958984375,0.5716482278278896,0.009026959217010171,0.5401999950408936,0.6122000217437744,-0.055677838053022115,0.008735350868307443,-0.10939997434616089,-0.03259998559951782,-0.7650451239432607,0.008880216692981738,-0.8064000010490417,-0.7111999988555908,0,1,0
0,6.806190817696708,0.031043035622914925,6.7073822021484375,6.91680908203125,0.001001218523297991,0.28974680435576905,-0.42608642578125,1.4993133544921875,-0.0037611934116908484,0.01366459650772674,-0.1256561279296875,0.1652069091796875,0.0810427711123512,2.270214618109139,-4.77447509765625,4.07867431640625,33.597626092819944,0.04321987271448062,33.468841552734375,33.7701416015625,0.5667573615937006,0.010654882240145267,0.527999997138977,0.6025999784469604,-0.04869259979895183,0.006372471967082692,-0.07700002193450928,-0.006600022315979004,-0.7689970953464508,0.009929133630142882,-0.821399986743927,-0.7314000129699707,0,1,0
0,6.711741365705218,0.028355015514785892,6.551361083984375,6.8058013916015625,0.000846588134765625,0.289849972124839,-0.4183502197265625,1.49945068359375,-0.0037277047293526786,0.01118885526028048,-0.0735626220703125,0.048614501953125,-0.003819856189546131,2.2063612163928554,-4.32586669921875,4.449462890625,33.6600801188151,0.022242635246336993,33.547454833984375,33.82781982421875,0.5617464484998158,0.007378652028022443,0.5354000329971313,0.579800009727478,-0.042768211259728385,0.002597948944178477,-0.05339998006820679,-0.031199991703033447,-0.7729644282715661,0.006964986080299538,-0.8086000084877014,-0.7519999742507935,0,1,0
