,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.037238173,0.003908424,0.017889392,0.050915961,0.037238155,0.003908422,0.017889383,0.050915937,2.56E-05,2.69E-06,1.23E-05,3.50E-05,2.56E-05,2.69E-06,1.23E-05,3.50E-05,0.102087104,61.38101939,-282.98,287.63,6.053100191,0.150563457,5.805120072,6.393979404,0.393254584,0.133206966,0.118194468,0.714877641,0.294030747,0.49740437,2.69E-08,2.093998171,0.38258071,0.130011785,0.226692222,0.580268758,33.07918919,0.018557684,33.03,33.11,0.113122172,-0.000443313,0,1,0
0,0.036302607,0.001464461,0.033714623,0.040595158,0.03630259,0.00146446,0.033714607,0.040595139,2.50E-05,1.01E-06,2.32E-05,2.79E-05,2.50E-05,1.01E-06,2.32E-05,2.79E-05,0.146625212,14.45604871,-42.69,46,5.79807767,0.105023295,5.461631702,5.943606577,0.131055356,0.086527164,0.012545352,0.341552112,0.1026415,0.215256088,1.67E-08,1.614846101,0.40471928,0.152579282,0.037051329,0.579379464,33.01909091,0.021931524,32.97,33.05,0.131147541,-0.000477876,0,1,0
0,0.038451607,0.003545163,0.029586302,0.049539854,0.038451588,0.003545162,0.029586288,0.04953983,2.65E-05,2.44E-06,2.04E-05,3.41E-05,2.65E-05,2.44E-06,2.04E-05,3.41E-05,0.013834842,45.62634199,-226.31,234.46,5.55462079,0.087567196,5.383788427,5.75449491,0.19135215,0.115517106,0.011804309,0.474220098,0.130209809,0.342377169,4.00E-08,2.502386635,0.114953592,0.121068116,-0.064813469,0.24682168,32.97810811,0.0150383,32.95,33,0.090497738,-0.000239031,0,1,0
0,0.036051672,0.000336591,0.035778783,0.036466837,0.036051655,0.000336591,0.035778766,0.03646682,2.48E-05,2.32E-07,2.46E-05,2.51E-05,2.48E-05,2.32E-07,2.46E-05,2.51E-05,0.021633691,12.71283512,-29,21.48,5.40853999,0.049837048,5.333670834,5.497747501,0.003562976,0.002855808,0.000158307,0.010691566,0.002092717,0.009728857,6.37E-08,0.078175606,0.165212408,0.046450091,0.094079703,0.241332401,32.96863636,0.019515834,32.95,33,0.144714528,0.000487659,0,1,0
0,0.036359426,0.00035131,0.03509073,0.038530997,0.036359409,0.00035131,0.035090713,0.038530979,2.50E-05,2.42E-07,2.41E-05,2.65E-05,2.50E-05,2.42E-07,2.41E-05,2.65E-05,0.14395362,13.28057998,-34.76,29.41,5.29393676,0.022700318,5.259229813,5.341809843,0.017347839,0.013290921,0.000179022,0.047665154,0.014082311,0.046994358,4.94E-08,0.287320082,0.043522441,0.020533539,0.012519249,0.092763651,33.08288288,0.053277911,33,33.16,0.167420814,0.001605125,0,1,0
0,0.034559901,0.002134798,0.030274355,0.041971265,0.034559885,0.002134797,0.030274341,0.041971245,2.38E-05,1.47E-06,2.08E-05,2.89E-05,2.38E-05,1.47E-06,2.08E-05,2.89E-05,-0.147115385,17.61586046,-69.03,111.72,5.08630623,0.170383878,4.827620567,5.254656977,0.114154426,0.074619918,0.002317332,0.265317062,0.093210066,0.141833822,1.55E-08,0.886738952,-0.248581986,0.204780927,-0.515961251,0.011673697,33.20963636,0.058743313,33.15,33.37,0.14479638,0.00170268,0,1,0
0,0.03280085,0.000343921,0.031650462,0.033714623,0.032800835,0.000343921,0.031650447,0.033714607,2.26E-05,2.37E-07,2.18E-05,2.32E-05,2.26E-05,2.37E-07,2.18E-05,2.32E-05,0.016885246,12.89091424,-29.71,22.36,4.716068295,0.055147022,4.628962149,4.817649855,0.011233514,0.019786192,4.58E-05,0.096683757,0.003076237,0.01245904,5.37E-08,0.103391682,-0.494281758,0.041804921,-0.572118591,-0.43795013,33.50135135,0.081012584,33.34,33.63,0.140192199,0.00248947,0,1,0
0,0.03398315,0.000667653,0.032338516,0.035778783,0.033983134,0.000667653,0.0323385,0.035778766,2.34E-05,4.59E-07,2.23E-05,2.46E-05,2.34E-05,4.59E-07,2.23E-05,2.46E-05,-0.018359729,13.93914868,-53.09,25.81,4.569924294,0.029647274,4.514397987,4.630337909,0.007074687,0.004829781,0.000201966,0.015529407,0.005198369,0.017106832,4.47E-08,0.118944175,-0.627890844,0.024939412,-0.679643344,-0.573854499,33.698,0.03956123,33.63,33.77,0.135746606,0.001158984,0,1,0
0,0.038834985,0.003349128,0.029586302,0.046099586,0.038834966,0.003349126,0.029586288,0.046099564,2.67E-05,2.30E-06,2.04E-05,3.17E-05,2.67E-05,2.30E-06,2.04E-05,3.17E-05,0.052114189,13.69550971,-61.39,58.42,4.684936174,0.139970942,4.484347091,4.897246438,0.046118744,0.045829051,0.002354422,0.147248111,0.037667633,0.111629596,3.41E-08,0.922358285,-0.558380537,0.126134288,-0.70367028,-0.360139712,33.78171171,0.02636794,33.75,33.83,0.144714528,-0.000237276,0,1,0
0,0.040586596,0.000210657,0.039907104,0.041971265,0.040586577,0.000210657,0.039907086,0.041971245,2.79E-05,1.45E-07,2.75E-05,2.89E-05,2.79E-05,1.45E-07,2.75E-05,2.89E-05,-0.085825792,9.756150056,-22.61,18.84,4.927008342,0.028504407,4.887457523,4.983678568,0.018635114,0.013653854,0.000135232,0.0394204,0.014465853,0.037211702,4.12E-08,0.201798346,-0.30327887,0.026198025,-0.358534474,-0.270664114,33.83690909,0.066929345,33.73,33.95,0.131221719,0.002075604,0,1,0
0,0.041056714,0.001038342,0.037842944,0.046099586,0.041056695,0.001038341,0.037842926,0.046099564,2.82E-05,7.14E-07,2.60E-05,3.17E-05,2.82E-05,7.14E-07,2.60E-05,3.17E-05,0.208869418,18.93385518,-112.33,126.79,4.959185754,0.029396909,4.885310455,4.99012379,0.022673032,0.02000252,0.000149315,0.074354886,0.016328609,0.048079321,2.79E-08,0.318133516,-0.276799609,0.033582725,-0.332576541,-0.238416302,34.02171171,0.058323019,33.93,34.11,0.140192199,0.00177729,0,1,0
0,0.042441383,0.000718257,0.039907104,0.04678764,0.042441363,0.000718256,0.039907086,0.046787618,2.92E-05,4.94E-07,2.75E-05,3.22E-05,2.92E-05,4.94E-07,2.75E-05,3.22E-05,-0.215984163,32.93746521,-156.27,140.24,4.892783247,0.006151246,4.87212919,4.905392006,0.00791181,0.006959964,0.000562018,0.024291466,0.004578209,0.022554264,6.23E-08,0.214081512,-0.324649735,0.006418551,-0.334124779,-0.310180641,33.98145455,0.057300426,33.87,34.11,0.158371041,-0.001731082,0,1,0
