,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.026474123,0.01248864,0.000688054,0.084630584,0.026413468,0.012616385,-0.009632745,0.084630543,1.82E-05,8.68E-06,-6.63E-06,5.82E-05,1.82E-05,8.68E-06,-6.63E-06,5.82E-05,-2.553374788,149.9658702,-756.5,526.02,8.801907956,0.253250739,7.885669325,9.154045853,0.218903495,0.141912326,0.037343783,0.518636639,0.181150011,0.34537231,3.96E-08,1.896200397,0.277449299,0.166565626,5.03E-05,0.469781591,34.78981982,0.00948987,34.77,34.81,0.072357264,-8.27E-05,0,1,0
0,0.036308055,0.010456661,0,0.063300924,0.036297141,0.010494419,-0.004816372,0.063300894,2.50E-05,7.22E-06,-3.31E-06,4.36E-05,2.50E-05,7.22E-06,-3.31E-06,4.36E-05,4.644773756,95.09005433,-596.77,304.74,8.14248333,0.070786583,7.997465896,8.307644714,0.121999673,0.11222025,0.012581154,0.33253084,0.065283873,0.140693625,9.53E-08,0.814530319,0.182323999,0.112186084,-0.000455775,0.302511925,34.79236364,0.011031135,34.77,34.81,0.081447964,4.63E-05,0,1,0
0,0.016246314,0.009197786,0,0.050915961,0.016174699,0.00932313,-0.011696904,0.050915937,1.11E-05,6.41E-06,-8.05E-06,3.50E-05,1.11E-05,6.41E-06,-8.05E-06,3.50E-05,-0.516642171,102.3899162,-392.71,467.79,8.127165712,0.110295266,7.690370304,8.295849911,0.111173898,0.076910026,0.010337423,0.231507684,0.084360674,0.210031828,5.74E-08,1.592241251,0.188992116,0.07031691,0.084725544,0.293490793,34.77054054,0.01769806,34.73,34.81,0.113058225,-0.000217269,0,1,0
0,0.020708543,0.007675933,0,0.066053138,0.020703863,0.007688517,-0.00206416,0.066053107,1.42E-05,5.29E-06,-1.42E-06,4.54E-05,1.42E-05,5.29E-06,-1.42E-06,4.54E-05,-1.069570136,77.43993986,-347.19,536.76,8.013933918,0.115093615,7.641879545,8.281297613,0.076534488,0.044474776,0.006319572,0.142837558,0.05928359,0.146535747,7.50E-08,1.160078961,0.190661807,0.050273488,0.117162965,0.275498438,34.73690909,0.017148838,34.71,34.77,0.063348416,-0.000139936,0,1,0
0,0.022071358,0.009267862,0.010320803,0.057108443,0.022071347,0.009267858,0.010320798,0.057108415,1.52E-05,6.38E-06,7.10E-06,3.93E-05,1.52E-05,6.38E-06,7.10E-06,3.93E-05,1.259265122,44.67101868,-320.52,190.61,7.955484632,0.054175962,7.86845752,8.095409659,0.010029074,0.014840977,0.000170928,0.058701252,0.006733407,0.027386538,1.29E-07,0.175032354,0.24038614,0.011130496,0.228786157,0.258527699,34.69279279,0.018848432,34.66,34.73,0.189937818,-0.000290804,0,1,0
0,0.039305447,0.001348007,0.031650462,0.049539854,0.039305428,0.001348006,0.031650447,0.04953983,2.70E-05,9.27E-07,2.18E-05,3.41E-05,2.70E-05,9.27E-07,2.18E-05,3.41E-05,-1.745124434,61.24135539,-324.32,171.45,7.923571945,0.077009368,7.785154438,8.114498994,0.018555822,0.01642371,0.000221186,0.060427977,0.014244864,0.036279391,8.80E-08,0.241584173,0.222462635,0.007070026,0.200965184,0.228751894,34.67881818,0.018768049,34.65,34.71,0.131221719,-8.14E-05,0,1,0
0,0.034831542,0.009599712,0,0.06054871,0.034831526,0.009599708,0,0.060548681,2.40E-05,6.61E-06,0,4.17E-05,2.40E-05,6.61E-06,0,4.17E-05,0.781866516,86.59184654,-550.07,305.19,7.681100047,0.065275349,7.456648089,7.806991932,0.012797538,0.014763288,1.84E-05,0.05934473,0.010422163,0.031702543,6.27E-08,0.200728638,0.157825081,0.01820062,0.138658155,0.199955091,34.67018018,0.012733016,34.65,34.71,0.126696833,8.42E-05,0,1,0
0,0.036923723,0.008511105,0.003440268,0.059172603,0.036900355,0.008611774,-0.006880532,0.059172575,2.54E-05,5.93E-06,-4.73E-06,4.07E-05,2.54E-05,5.93E-06,-4.73E-06,4.07E-05,-0.083193895,79.26160422,-353.03,178.51,7.385959452,0.149001337,7.075647972,7.59910172,0.017369515,0.010119495,0.004533161,0.041298473,0.013336763,0.032183689,7.65E-08,0.14715621,0.067559994,0.04938294,-0.009394951,0.138283417,34.68309091,0.015120453,34.66,34.71,0.113058225,-5.05E-06,0,1,0
0,0.040768728,0.00247181,0.030274355,0.0488518,0.040768709,0.002471809,0.030274341,0.048851777,2.81E-05,1.70E-06,2.08E-05,3.36E-05,2.81E-05,1.70E-06,2.08E-05,3.36E-05,-0.079909502,73.86050141,-640.72,286.49,6.983528653,0.106673034,6.631336269,7.302317825,0.071121324,0.06987153,0.003468434,0.224503831,0.064679515,0.175793651,4.81E-08,1.176040406,-0.103083264,0.057849378,-0.190436176,-0.010479819,34.70891892,0.016622537,34.68,34.75,0.058823529,0.000203054,0,1,0
0,0.041700708,0.000589286,0.039219051,0.044035426,0.041700689,0.000589286,0.039219032,0.044035405,2.87E-05,4.05E-07,2.70E-05,3.03E-05,2.87E-05,4.05E-07,2.70E-05,3.03E-05,0.543188242,89.78196261,-460.25,331.4,6.688434821,0.162744727,6.360318902,7.128927157,0.064675472,0.051300357,0.00134959,0.191862563,0.03918928,0.13135724,7.20E-08,0.843214621,-0.182328556,0.03992386,-0.225361299,-0.11390608,34.73872727,0.019545243,34.71,34.77,0.076879593,0.00045317,0,1,0
