,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.029658687,0.010016318,0.012384963,0.055732335,-0.029658673,0.010016314,-0.055732309,-0.012384958,-2.04E-05,6.89E-06,-3.83E-05,-8.52E-06,-2.04E-05,6.89E-06,-3.83E-05,-8.52E-06,0.028665913,71.719597,-350.9,254.55,2.08832404,0.106131284,1.955288221,2.444625259,3.831986245,1.381532795,1.011808317,6.535098666,3.047796886,4.012307061,2.09E-08,19.13193263,0.233415918,1.244044062,-1.183400065,3.07498301,33.4063964,0.014255885,33.37,33.43,0.13566987,-7.06E-05,0,1,0
0,0.014647601,0.002853054,0.008944696,0.042659319,-0.014647594,0.002853052,-0.042659298,-0.008944692,-1.01E-05,1.96E-06,-2.94E-05,-6.15E-06,-1.01E-05,1.96E-06,-2.94E-05,-6.15E-06,-0.246894796,32.839834,-130.88,122.37,1.910087827,0.01753774,1.879893224,1.959727517,0.606800123,0.647034007,0.034653257,2.503653696,0.353342273,0.465497489,1.10E-07,2.079084848,2.739248808,0.597780313,1.029338179,3.291219956,33.42636364,0.023692242,33.39,33.47,0.140271493,0.000631337,0,1,0
0,0.025492966,0.006859851,0.004128321,0.037842944,-0.025492954,0.006859848,-0.037842926,-0.004128319,-1.75E-05,4.72E-06,-2.60E-05,-2.84E-06,-1.75E-05,4.72E-06,-2.60E-05,-2.84E-06,0.016399096,82.48065552,-328.66,469.91,1.872093414,0.035224939,1.834467888,2.028791506,1.177175503,0.704692217,0.053328664,2.286972375,0.848016446,1.47038197,1.83E-08,10.15189335,2.015957201,0.632647243,1.161657056,2.999465957,33.46009009,0.011349921,33.43,33.47,0.094968909,-8.35E-05,0,1,0
0,0.024683531,0.006944184,0,0.044035426,-0.024681963,0.006949712,-0.044035405,0.000688053,-1.70E-05,4.78E-06,-3.03E-05,4.73E-07,-1.70E-05,4.78E-06,-3.03E-05,4.73E-07,-0.569909502,70.19159195,-238.21,254.48,1.812404398,0.020279675,1.779490577,1.900377647,0.396174924,0.246133845,0.044391491,0.826807287,0.306915227,0.565611292,3.37E-08,2.873503678,2.555996249,0.220726367,2.240685779,2.965823771,33.46864865,0.011108514,33.45,33.5,0.126696833,0.000186206,0,1,0
0,0.023165766,0.003257638,0.000688054,0.030962409,-0.023165755,0.003257637,-0.030962394,-0.000688053,-1.59E-05,2.24E-06,-2.13E-05,-4.73E-07,-1.59E-05,2.24E-06,-2.13E-05,-4.73E-07,0.486065574,47.14253261,-211.97,235.01,1.768572799,0.019173208,1.742523546,1.847367922,0.218748758,0.165661131,0.0165318,0.452183481,0.160643246,0.327058058,3.86E-08,2.606786916,2.556876256,0.121030328,2.353264952,2.718320691,33.47627273,0.013938768,33.45,33.5,0.144714528,-0.000288574,0,1,0
0,0.02412079,0.000256834,0.022705766,0.026146034,-0.024120779,0.000256834,-0.026146022,-0.022705756,-1.66E-05,1.77E-07,-1.80E-05,-1.56E-05,-1.66E-05,1.77E-07,-1.80E-05,-1.56E-05,-0.043252262,22.14311134,-50.81,57.12,1.72385244,0.012117782,1.703381666,1.74503486,0.022567579,0.013601563,0.003232759,0.054238546,0.01567259,0.043848961,1.16E-07,0.250701918,2.572500633,0.043054565,2.488471531,2.631875118,33.43486486,0.01659615,33.41,33.47,0.131221719,-0.000325377,0,1,0
0,0.024769149,6.94E-05,0.024081873,0.02545798,-0.024769137,6.94E-05,-0.025457968,-0.024081862,-1.70E-05,4.78E-08,-1.75E-05,-1.66E-05,-1.70E-05,4.78E-08,-1.75E-05,-1.66E-05,0.339988688,22.08879108,-50.84,34.17,1.683337464,0.011777038,1.657744622,1.704568783,0.024806277,0.007607445,0.011449488,0.043751017,0.018316743,0.040998031,9.72E-08,0.213065082,2.40685764,0.047860569,2.335056665,2.486960795,33.41545455,0.008907235,33.41,33.43,0.131221719,-4.33E-05,0,1,0
0,0.020438688,0.00143808,0.019265499,0.028898248,-0.020438679,0.001438079,-0.028898234,-0.01926549,-1.41E-05,9.89E-07,-1.99E-05,-1.33E-05,-1.41E-05,9.89E-07,-1.99E-05,-1.33E-05,-0.255285472,24.27659718,-153.41,115.99,1.650293268,0.011926236,1.629716817,1.670007918,0.020937822,0.009204851,0.008908203,0.050293067,0.016190771,0.044457982,9.18E-08,0.285275278,2.277622217,0.041263364,2.203121778,2.334465043,33.41468468,0.012579106,33.39,33.45,0.126625212,-0.000115304,0,1,0
0,0.02061125,0.000159123,0.019265499,0.021329659,-0.020611241,0.000159123,-0.021329649,-0.01926549,-1.42E-05,1.09E-07,-1.47E-05,-1.33E-05,-1.42E-05,1.09E-07,-1.47E-05,-1.33E-05,0.025978507,17.71980934,-41.73,46.79,1.610663267,0.010787973,1.593204943,1.62973983,0.011191406,0.004673781,0.003477724,0.021190564,0.008996935,0.024779559,1.36E-07,0.123172241,2.127482303,0.044884543,2.052912516,2.201957674,33.40709091,0.010387532,33.39,33.43,0.131221719,-7.21E-05,0,1,0
0,0.018157141,0.002079687,0.014449124,0.024081873,-0.018157132,0.002079686,-0.024081862,-0.014449117,-1.25E-05,1.43E-06,-1.66E-05,-9.94E-06,-1.25E-05,1.43E-06,-1.66E-05,-9.94E-06,-0.045585076,26.68458558,-104.78,67.86,1.575741601,0.009451043,1.557636841,1.596227658,0.020928117,0.008650194,0.00749741,0.035714478,0.015136463,0.043446235,8.45E-08,0.255381412,1.977057159,0.036308427,1.923438005,2.05137632,33.42945946,0.015057717,33.41,33.45,0.126625212,0.000396981,0,1,0
0,0.016719545,0.000516201,0.015137178,0.017889392,-0.016719537,0.000516201,-0.017889383,-0.01513717,-1.15E-05,3.55E-07,-1.23E-05,-1.04E-05,-1.15E-05,3.55E-07,-1.23E-05,-1.04E-05,-0.121866516,20.27843811,-53.99,48.07,1.543079082,0.008689762,1.529991493,1.559325046,0.017727969,0.005662133,0.007955026,0.032969216,0.014592465,0.03684173,8.60E-08,0.229623033,1.84836335,0.036286644,1.791247158,1.922218973,33.458,0.014572702,33.43,33.49,0.131221719,0.000232987,0,1,0
0,0.016503955,7.96E-05,0.015825231,0.016513285,-0.016503947,7.96E-05,-0.016513277,-0.015825224,-1.14E-05,5.48E-08,-1.14E-05,-1.09E-05,-1.14E-05,5.48E-08,-1.14E-05,-1.09E-05,0.099638214,21.55431381,-51.87,40.93,1.514582515,0.008086133,1.496014767,1.530372627,0.0109347,0.007299723,0.001062196,0.025159568,0.007085652,0.021730051,7.44E-08,0.105762305,1.740440594,0.025189715,1.692276811,1.789914683,33.4690991,0.01352672,33.45,33.49,0.13566987,0.000131625,0,1,0
0,0.016483708,0.000139555,0.015825231,0.016513285,-0.0164837,0.000139555,-0.016513277,-0.015825224,-1.13E-05,9.60E-08,-1.14E-05,-1.09E-05,-1.13E-05,9.60E-08,-1.14E-05,-1.09E-05,0.189202489,20.41474429,-45.62,33.09,1.488059519,0.008056897,1.474343759,1.501245956,0.011774133,0.006084161,0.001416571,0.027723913,0.010235236,0.024134155,6.64E-08,0.09571446,1.632360701,0.033123471,1.571094124,1.690995357,33.47454545,0.012550724,33.45,33.49,0.153846154,0.000105583,0,1,0
0,0.016468919,0.00017213,0.015137178,0.016513285,-0.016468911,0.000172129,-0.016513277,-0.01513717,-1.13E-05,1.18E-07,-1.14E-05,-1.04E-05,-1.13E-05,1.18E-07,-1.14E-05,-1.04E-05,-0.007341629,22.18546165,-47.9,35.55,1.477408402,0.006595184,1.466280313,1.491877135,0.027806978,0.018273304,0.003545049,0.083427471,0.020839766,0.07167686,1.49E-07,0.553533799,1.573629213,0.015795851,1.551340562,1.595764096,33.46495495,0.013811725,33.45,33.49,0.126696833,-0.000102843,0,1,0
0,0.016396533,0.000871602,0.008944696,0.024081873,-0.016396526,0.000871601,-0.024081862,-0.008944692,-1.13E-05,6.00E-07,-1.66E-05,-6.15E-06,-1.13E-05,6.00E-07,-1.66E-05,-6.15E-06,-0.064177501,44.3520066,-312.74,314.89,1.462015502,0.007281329,1.443332082,1.47560736,0.018671895,0.010929533,0.003437728,0.042211578,0.015792645,0.045352046,1.04E-07,0.236595041,1.520712342,0.036404759,1.465981919,1.574037852,33.46818182,0.014408446,33.45,33.49,0.144714528,-0.000101706,0,1,0
0,0.016501609,0.00018331,0.015137178,0.017889392,-0.016501602,0.00018331,-0.017889383,-0.01513717,-1.14E-05,1.26E-07,-1.23E-05,-1.04E-05,-1.14E-05,1.26E-07,-1.23E-05,-1.04E-05,0.07466629,18.24636689,-46.55,37.19,1.437889995,0.007665805,1.424785467,1.453414243,0.019572405,0.00429783,0.010752918,0.030339252,0.014897832,0.041911352,9.13E-08,0.196724178,1.422316334,0.029126071,1.374025114,1.465609515,33.46153153,0.012462426,33.43,33.49,0.131221719,-5.90E-05,0,1,0
0,0.016503955,7.96E-05,0.015825231,0.016513285,-0.016503947,7.96E-05,-0.016513277,-0.015825224,-1.14E-05,5.48E-08,-1.14E-05,-1.09E-05,-1.14E-05,5.48E-08,-1.14E-05,-1.09E-05,0.058479367,19.69900109,-47.01,29.94,1.416638228,0.006386236,1.403110685,1.427763679,0.018898074,0.012576862,0.000954561,0.046660406,0.013631903,0.041761239,1.07E-07,0.246821581,1.337347937,0.032506366,1.280795296,1.373394955,33.44872727,0.015082144,33.41,33.49,0.131147541,-0.000241012,0,1,0
0,0.026942277,0.010467161,0.008256642,0.06054871,-0.026942264,0.010467156,-0.060548681,-0.008256638,-1.85E-05,7.20E-06,-4.17E-05,-5.68E-06,-1.85E-05,7.20E-06,-4.17E-05,-5.68E-06,0.20510181,49.38478534,-181.92,239.13,1.382876675,0.021451809,1.348034997,1.405910325,0.056399773,0.04620277,0.003129783,0.155684027,0.042933459,0.118313589,6.19E-08,0.753001628,1.163790992,0.104532347,1.041972776,1.299797207,33.43900901,0.015593655,33.41,33.47,0.099547511,0.000189014,0,1,0
0,0.028361193,0.009066882,0.001376107,0.059860657,-0.028358066,0.00907661,-0.059860628,0.001376106,-1.95E-05,6.25E-06,-4.12E-05,9.47E-07,-1.95E-05,6.25E-06,-4.12E-05,9.47E-07,-0.529377828,65.29305003,-198.13,207.28,1.37443886,0.015467723,1.343512848,1.405055019,0.248333099,0.106166036,0.006249752,0.378297259,0.204417762,0.44325791,7.96E-08,1.861766741,0.93780431,0.065271942,0.870601141,1.069332989,33.44854545,0.01197242,33.43,33.47,0.076923077,8.51E-05,0,1,0
0,0.034750595,0.002595898,0.027522141,0.045411533,-0.034750578,0.002595897,-0.045411511,-0.027522128,-2.39E-05,1.79E-06,-3.12E-05,-1.89E-05,-2.39E-05,1.79E-06,-3.12E-05,-1.89E-05,-0.535008479,51.41755335,-170.93,242.75,1.336022542,0.014397735,1.310116565,1.369169899,0.061222453,0.054526255,0.003432057,0.220201774,0.034819846,0.119537612,7.83E-08,0.827284152,0.97003256,0.016470323,0.933724104,0.988994366,33.47558559,0.013993865,33.45,33.49,0.126625212,0.000155844,0,1,0
0,0.035086838,0.001611465,0.02339382,0.042659319,-0.035086821,0.001611464,-0.042659298,-0.023393809,-2.41E-05,1.11E-06,-2.94E-05,-1.61E-05,-2.41E-05,1.11E-06,-2.94E-05,-1.61E-05,0.926306561,48.82949139,-237.4,262.15,1.304243086,0.009132866,1.289904407,1.339114815,0.0566409,0.036035357,0.004606754,0.149050022,0.042160229,0.128338718,3.75E-08,1.156664726,0.846300808,0.039570496,0.799052924,0.932196952,33.48909091,0.009491188,33.45,33.5,0.140271493,-0.000112256,0,1,0
0,0.034541064,0.001557403,0.028898248,0.040595158,-0.034541048,0.001557402,-0.040595139,-0.028898234,-2.38E-05,1.07E-06,-2.79E-05,-1.99E-05,-2.38E-05,1.07E-06,-2.79E-05,-1.99E-05,-0.503448276,27.37519482,-68.99,82.11,1.280029694,0.00681657,1.266865573,1.291538483,0.005476669,0.004890545,0.000291864,0.018137878,0.00400895,0.018154274,1.30E-07,0.125535872,0.80002809,0.024937939,0.757039696,0.847206273,33.49162162,0.00972973,33.47,33.5,0.140192199,6.95E-05,0,1,0
0,0.036947073,0.002294695,0.028898248,0.070869513,-0.036947056,0.002294694,-0.070869479,-0.028898234,-2.54E-05,1.58E-06,-4.88E-05,-1.99E-05,-2.54E-05,1.58E-06,-4.88E-05,-1.99E-05,0.312856335,38.92839441,-300.47,99.93,1.258323581,0.006482889,1.245222675,1.271202589,0.006466199,0.00663917,0.000121098,0.022676231,0.005888719,0.022859036,1.03E-07,0.140826794,0.711435126,0.022714654,0.67030708,0.756026093,33.49936937,0.009612237,33.49,33.53,0.135746606,-5.16E-05,0,1,0
0,0.038104466,0.000383266,0.037842944,0.039907104,-0.038104448,0.000383266,-0.039907086,-0.037842926,-2.62E-05,2.64E-07,-2.75E-05,-2.60E-05,-2.62E-05,2.64E-07,-2.75E-05,-2.60E-05,-0.223668739,22.43604543,-85.1,92.93,1.24077484,0.004949093,1.232090508,1.24990286,0.010961764,0.007375941,0.000788632,0.034305447,0.008289156,0.03046294,9.81E-08,0.252480378,0.635984645,0.021360357,0.605794675,0.66948461,33.48927273,0.010064256,33.47,33.5,0.13566987,4.33E-06,0,1,0
0,0.034980984,0.00771431,0.002064161,0.046099586,-0.034980967,0.007714307,-0.046099564,-0.00206416,-2.41E-05,5.31E-06,-3.17E-05,-1.42E-06,-2.41E-05,5.31E-06,-3.17E-05,-1.42E-06,0.25513009,47.1988997,-193.18,241.9,1.228886911,0.004863103,1.222052402,1.253565943,0.044500824,0.030301824,0.006735022,0.117550701,0.033775804,0.105445092,4.57E-08,0.84011931,0.554627948,0.029584154,0.513626159,0.605577735,33.48495495,0.011845391,33.47,33.5,0.122171946,-3.83E-05,0,1,0
0,0.037207818,0.000186243,0.036466837,0.037842944,-0.0372078,0.000186243,-0.037842926,-0.03646682,-2.56E-05,1.28E-07,-2.60E-05,-2.51E-05,-2.56E-05,1.28E-07,-2.60E-05,-2.51E-05,0.064111991,17.02403275,-41.84,25.73,1.22080322,0.002968863,1.211852988,1.226321915,0.009362385,0.007344948,0.000721792,0.038037411,0.009470521,0.031179395,1.06E-07,0.251857424,0.557387256,0.015763255,0.513314185,0.577837899,33.46963636,0.013479093,33.45,33.49,0.126696833,-0.000175281,0,1,0
0,0.011120811,0.015748814,0,0.055044282,-0.010886012,0.015912007,-0.055044256,0.018577436,-7.49E-06,1.09E-05,-3.79E-05,1.28E-05,-7.49E-06,1.09E-05,-3.79E-05,1.28E-05,-0.348818542,64.93642407,-273,477.34,1.231649013,0.013810097,1.202414549,1.246332593,0.071328674,0.053341555,0.002945325,0.172044167,0.052760375,0.168794917,1.03E-07,0.939188987,0.538971772,0.087868791,0.42779505,0.657580429,33.43594595,0.024101078,33.39,33.47,0.126625212,-0.000649351,0,1,0
