,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.024565454,0.013849009,0,0.050227907,0.022077567,0.017545281,-0.015825224,0.050227884,1.52E-05,1.21E-05,-1.09E-05,3.46E-05,1.52E-05,1.21E-05,-1.09E-05,3.46E-05,1.869299039,64.36130548,-303.27,200.4,0.409693586,0.007665821,0.394565533,0.433481507,0.029080511,0.015119754,0.003526095,0.065118431,0.019574848,0.056220509,4.11E-08,0.296558473,-0.552382724,0.015033702,-0.574751388,-0.522696842,33.68117117,0.035278525,33.63,33.77,0.149236857,-0.000912425,0,1,0
0,0.024270232,0.008201969,0.006880535,0.055044282,0.02427022,0.008201965,0.006880532,0.055044256,1.67E-05,5.64E-06,4.73E-06,3.79E-05,1.67E-05,5.64E-06,4.73E-06,3.79E-05,-1.032460407,49.03728675,-199.62,178.49,0.389443172,0.005298597,0.378612123,0.399895607,0.025493462,0.021102408,0.00330701,0.082106928,0.020932171,0.066440589,3.55E-08,0.399439894,-0.618346824,0.022727091,-0.649608904,-0.575320007,33.59036036,0.031190433,33.53,33.65,0.07239819,-0.000723236,0,1,0
0,0.026129689,0.00476172,0.01169691,0.0488518,0.026129676,0.004761717,0.011696904,0.048851777,1.80E-05,3.28E-06,8.05E-06,3.36E-05,1.80E-05,3.28E-06,8.05E-06,3.36E-05,0.39084276,44.9771571,-171.9,267.59,0.387223103,0.004819037,0.366182981,0.394187231,0.036857791,0.026951253,0.00047475,0.079362199,0.025893766,0.079808071,2.42E-08,0.612047748,-0.637419224,0.022787107,-0.67470906,-0.608418725,33.56063636,0.021203656,33.5,33.61,0.158371041,-0.000506774,0,1,0
0,0.030395776,0.002488192,0.012384963,0.033714623,0.030395762,0.002488191,0.012384958,0.033714607,2.09E-05,1.71E-06,8.52E-06,2.32E-05,2.09E-05,1.71E-06,8.52E-06,2.32E-05,0.184160543,25.49133059,-121.15,119.85,0.368153507,0.006240241,0.356909673,0.380394462,0.005109857,0.002960004,0.000574848,0.013329132,0.003859576,0.014448306,4.19E-08,0.09720211,-0.671240863,0.019920909,-0.700593776,-0.631390592,33.50054054,0.022654389,33.45,33.53,0.158281515,-0.000587662,0,1,0
0,0.027772767,0.003193788,0.015825231,0.049539854,0.027772754,0.003193786,0.015825224,0.04953983,1.91E-05,2.20E-06,1.09E-05,3.41E-05,1.91E-05,2.20E-06,1.09E-05,3.41E-05,0.165486425,40.9295439,-155.69,232.92,0.351452293,0.00454724,0.341804464,0.360070158,0.009362425,0.007695496,0.000110359,0.025802775,0.00847457,0.027167744,3.53E-08,0.141751756,-0.732922885,0.020579386,-0.760928559,-0.700875761,33.426,0.019963603,33.39,33.47,0.117647059,-0.000531614,0,1,0
0,0.028825167,0.006449789,0.011008856,0.043347372,0.028825153,0.006449786,0.011008851,0.043347352,1.98E-05,4.44E-06,7.57E-06,2.98E-05,1.98E-05,4.44E-06,7.57E-06,2.98E-05,-0.350870548,35.41846447,-150.36,137.38,0.341280904,0.003912812,0.328693464,0.346961008,0.022242764,0.015863572,0.003439353,0.059001128,0.015918335,0.044411085,3.36E-08,0.276822496,-0.780983075,0.013491874,-0.801105084,-0.761018554,33.38675676,0.013960185,33.34,33.41,0.04522329,9.60E-05,0,1,0
0,0.023089488,0.002205161,0.019953552,0.026834087,0.023089478,0.00220516,0.019953543,0.026834075,1.59E-05,1.52E-06,1.37E-05,1.85E-05,1.59E-05,1.52E-06,1.37E-05,1.85E-05,0.179355204,26.2231194,-112.98,118.87,0.329099733,0.006821792,0.319517979,0.340044616,0.005998028,0.0051646,0.000427177,0.016376946,0.004309672,0.016659625,5.58E-08,0.102101008,-0.806348677,0.020860108,-0.834098597,-0.77013094,33.35418182,0.018408586,33.33,33.39,0.14479638,-0.000391588,0,1,0
0,0.02071944,0.000217936,0.020641606,0.021329659,0.02071943,0.000217935,0.020641596,0.021329649,1.43E-05,1.50E-07,1.42E-05,1.47E-05,1.43E-05,1.50E-07,1.42E-05,1.47E-05,-0.26281515,19.95053038,-62.32,101.2,0.313226212,0.003865701,0.305604708,0.320864777,0.001011591,0.000704636,5.92E-05,0.003226145,0.001041325,0.00436802,6.50E-08,0.030198341,-0.855919206,0.013148261,-0.879584802,-0.83441285,33.33576577,0.006784926,33.31,33.34,0.162803844,-4.63E-05,0,1,0
0,0.02061592,0.00123408,0.016513285,0.027522141,0.020615911,0.001234079,0.016513277,0.027522128,1.42E-05,8.49E-07,1.14E-05,1.89E-05,1.42E-05,8.49E-07,1.14E-05,1.89E-05,0.140723982,39.84851072,-210.38,130.95,0.303150747,0.002692317,0.295880319,0.307609265,0.004327322,0.004738369,0.000288877,0.020180129,0.003982644,0.016713709,5.83E-08,0.109583813,-0.894012917,0.00900521,-0.907831916,-0.880001311,33.32563636,0.01004782,33.31,33.34,0.158371041,-0.000165543,0,1,0
0,0.02763967,0.006993219,0.008256642,0.046099586,0.027639657,0.006993216,0.008256638,0.046099564,1.90E-05,4.81E-06,5.68E-06,3.17E-05,1.90E-05,4.81E-06,5.68E-06,3.17E-05,0.055147059,42.79686619,-257.26,122.38,0.298633484,0.002987417,0.292055998,0.304520574,0.005137495,0.003694613,0.000479235,0.012752597,0.003383777,0.015600374,5.89E-08,0.120241528,-0.910514205,0.009353553,-0.928943659,-0.901405284,33.30747748,0.012481949,33.29,33.34,0.108597285,-2.63E-06,0,1,0
0,0.019913124,0.002990935,0.008944696,0.030962409,0.019913115,0.002990934,0.008944692,0.030962394,1.37E-05,2.06E-06,6.15E-06,2.13E-05,1.37E-05,2.06E-06,6.15E-06,2.13E-05,-0.43951385,37.18499744,-112.88,149.91,0.293464299,0.001799044,0.289876769,0.297632078,0.005085407,0.004657247,3.27E-05,0.014997564,0.003642431,0.012572053,7.88E-08,0.066663898,-0.9281057,0.002558317,-0.932682448,-0.924439388,33.31563636,0.011948927,33.29,33.34,0.153759186,-8.02E-06,0,1,0
0,0.019740287,0.000666335,0.017889392,0.020641606,0.019740277,0.000666334,0.017889383,0.020641596,1.36E-05,4.58E-07,1.23E-05,1.42E-05,1.36E-05,4.58E-07,1.23E-05,1.42E-05,0.334225113,17.37288591,-43.67,38.7,0.288178666,0.001899727,0.28282863,0.29263895,0.001380953,0.000938525,0.000111634,0.003504052,0.001015252,0.004183366,5.26E-08,0.026697627,-0.942539642,0.005728526,-0.95049349,-0.932786898,33.3090991,0.011511807,33.29,33.33,0.153846154,7.74E-05,0,1,0
0,0.023775207,0.008349213,0.009632749,0.045411533,0.023775196,0.008349209,0.009632745,0.045411511,1.64E-05,5.74E-06,6.63E-06,3.12E-05,1.64E-05,5.74E-06,6.63E-06,3.12E-05,-0.069819107,45.6365065,-175.09,211.71,0.282598181,0.002371589,0.277009713,0.287452307,0.00383174,0.005074995,3.88E-05,0.020008351,0.003820859,0.017455778,5.54E-08,0.138610698,-0.964192783,0.008011909,-0.975047387,-0.950605144,33.30309091,0.015240225,33.27,33.34,0.067834935,0.000254266,0,1,0
0,0.023805562,0.004861994,0.007568589,0.053668175,0.023805551,0.004861992,0.007568585,0.05366815,1.64E-05,3.35E-06,5.21E-06,3.69E-05,1.64E-05,3.35E-06,5.21E-06,3.69E-05,-0.546266968,48.31942963,-149.65,268.62,0.276769894,0.003244348,0.271074418,0.289425562,0.007242345,0.007339353,0.000236699,0.02871827,0.005305872,0.029183806,4.43E-08,0.282480903,-0.987468206,0.00659828,-0.994376053,-0.975171979,33.37540541,0.02008019,33.34,33.41,0.095022624,0.00035802,0,1,0
0,0.019273282,0.003698474,0.002752214,0.03509073,0.019273273,0.003698472,0.002752213,0.035090713,1.33E-05,2.54E-06,1.89E-06,2.41E-05,1.33E-05,2.54E-06,1.89E-06,2.41E-05,-0.139349548,36.28917971,-131.81,144.83,0.274635874,0.002247233,0.267227918,0.279456543,0.005264631,0.00520313,0.000157617,0.018448423,0.004766358,0.018900801,7.40E-08,0.14342522,-0.993117127,0.008010947,-1.01035247,-0.985720466,33.48745455,0.022092218,33.41,33.53,0.162895928,0.000581205,0,1,0
0,0.02733555,0.004927161,0.010320803,0.044035426,0.027335537,0.004927159,0.010320798,0.044035405,1.88E-05,3.39E-06,7.10E-06,3.03E-05,1.88E-05,3.39E-06,7.10E-06,3.03E-05,0.78570944,23.31297845,-158.47,99.67,0.269683198,0.003659214,0.264359422,0.278847208,0.007248047,0.007668107,3.11E-05,0.027004991,0.004329483,0.019445915,3.27E-08,0.1527607,-1.012082445,0.006302611,-1.02700978,-1.005065709,33.54153153,0.022064533,33.5,33.57,0.140192199,0.000518077,0,1,0
0,0.013810884,0.003095581,0.011008856,0.029586302,0.013810878,0.003095579,0.011008851,0.029586288,9.50E-06,2.13E-06,7.57E-06,2.04E-05,9.50E-06,2.13E-06,7.57E-06,2.04E-05,0.116821267,18.15102627,-111.34,56.74,0.25655019,0.00340804,0.249698863,0.264890837,0.002000245,0.002189516,9.85E-06,0.007595083,0.001429347,0.007880154,7.57E-08,0.065049195,-1.051965346,0.011771543,-1.066673808,-1.027451899,33.562,0.024598596,33.53,33.63,0.162895928,0.000535221,0,1,0
0,0.012282222,0.000514502,0.011008856,0.01376107,0.012282217,0.000514501,0.011008851,0.013761064,8.45E-06,3.54E-07,7.57E-06,9.47E-06,8.45E-06,3.54E-07,7.57E-06,9.47E-06,0.056936122,13.51907757,-33.19,19.8,0.248530245,0.00235154,0.244361753,0.254216447,0.001791349,0.001943295,2.88E-05,0.006772572,0.00137233,0.006489652,7.22E-08,0.045106081,-1.079310968,0.006304751,-1.088115975,-1.066914192,33.74387387,0.06615803,33.61,33.87,0.153759186,0.00202457,0,1,0
0,0.01601826,0.008121678,0.000688054,0.06054871,0.016004242,0.008149248,-0.003440266,0.060548681,1.10E-05,5.61E-06,-2.37E-06,4.17E-05,1.10E-05,5.61E-06,-2.37E-06,4.17E-05,1.5389819,52.47332431,-382.5,215.13,0.248847012,0.008020782,0.24018503,0.285719474,0.020995308,0.024569323,8.54E-06,0.084172048,0.020972988,0.095491441,1.85E-08,0.739790835,-1.097234149,0.005269886,-1.104729141,-1.088252326,33.978,0.075206383,33.84,34.11,0.149321267,0.002333115,0,1,0
0,0.014234545,0.010161672,0,0.049539854,0.014169231,0.010252533,-0.003440266,0.04953983,9.75E-06,7.05E-06,-2.37E-06,3.41E-05,9.75E-06,7.05E-06,-2.37E-06,3.41E-05,-0.680819672,81.30810359,-290.75,405.17,0.255067169,0.008376932,0.241419749,0.300618458,0.055876608,0.019541312,0.025637625,0.120485665,0.039913016,0.122778204,1.84E-08,1.023578284,-1.111015013,0.013887344,-1.130099749,-1.090861121,34.15126126,0.029958443,34.11,34.21,0.149236857,0.00083231,0,1,0
0,0.010828281,0.003779204,0,0.018577445,0.010818936,0.003805859,-0.00206416,0.018577436,7.44E-06,2.62E-06,-1.42E-06,1.28E-05,7.44E-06,2.62E-06,-1.42E-06,1.28E-05,-0.986634615,56.40546421,-268.19,237.69,0.24920423,0.001433775,0.245843249,0.252969654,0.006322982,0.006785022,0.000530904,0.026565534,0.003209523,0.014781433,6.96E-08,0.113093917,-1.081579805,0.006719052,-1.103048232,-1.075290022,34.19603604,0.027940712,34.15,34.25,0.085972851,-0.000702352,0,1,0
0,0.017336769,0.009359105,0.000688054,0.04678764,0.017294731,0.009436543,-0.004128319,0.046787618,1.19E-05,6.49E-06,-2.84E-06,3.22E-05,1.19E-05,6.49E-06,-2.84E-06,3.22E-05,0.253410633,70.56011291,-467.8,320.78,0.247014625,0.002227427,0.239871236,0.253801662,0.004615084,0.004105205,0.000148872,0.01502913,0.003522866,0.015779645,6.60E-08,0.126416408,-1.087427033,0.006771822,-1.095314548,-1.075260527,34.13681818,0.018287195,34.09,34.16,0.113122172,0.000130514,0,1,0
0,0.024784715,0.011068205,0.003440268,0.055044282,0.024784704,0.0110682,0.003440266,0.055044256,1.71E-05,7.62E-06,2.37E-06,3.79E-05,1.71E-05,7.62E-06,2.37E-06,3.79E-05,-0.790774449,67.50320132,-354.22,290.12,0.245170796,0.005928479,0.233585177,0.259417038,0.020385767,0.014361837,0.000132953,0.05384211,0.016961034,0.047814435,3.67E-08,0.343389749,-1.109441185,0.021501307,-1.147235413,-1.08820537,34.12657658,0.018183028,34.09,34.16,0.108535896,-0.000383468,0,1,0
0,0.02858302,0.011101658,0.007568589,0.057796496,0.028583006,0.011101653,0.007568585,0.057796469,1.97E-05,7.64E-06,5.21E-06,3.98E-05,1.97E-05,7.64E-06,5.21E-06,3.98E-05,0.374440045,53.34731797,-234.21,193.47,0.239133323,0.003501183,0.231796361,0.244750628,0.016603988,0.008850366,0.001295483,0.037460685,0.012219372,0.039365318,3.65E-08,0.2267865,-1.126352427,0.011779348,-1.144793259,-1.107331179,34.14381818,0.021866613,34.09,34.18,0.081447964,0.000515024,0,1,0
0,0.026579858,0.006887769,0.006880535,0.051604014,0.026579845,0.006887765,0.006880532,0.05160399,1.83E-05,4.74E-06,4.73E-06,3.55E-05,1.83E-05,4.74E-06,4.73E-06,3.55E-05,0.312249859,49.8166146,-136.14,240.08,0.237745739,0.003064846,0.227739837,0.242650971,0.011729289,0.007843694,0.001607177,0.030853684,0.008386628,0.039373243,4.55E-08,0.285786807,-1.12647011,0.010793033,-1.13929066,-1.108745961,34.21018018,0.03536125,34.16,34.27,0.081401922,0.000945244,0,1,0
0,0.025615984,0.004118735,0.014449124,0.053668175,0.025615972,0.004118733,0.014449117,0.05366815,1.76E-05,2.83E-06,9.94E-06,3.69E-05,1.76E-05,2.83E-06,9.94E-06,3.69E-05,-0.681397059,48.69734361,-184.3,224.26,0.232790251,0.002650552,0.226017288,0.23680272,0.005018028,0.004607463,5.09E-05,0.016057731,0.00410237,0.020039548,5.79E-08,0.169156729,-1.136649512,0.009303935,-1.147949967,-1.121021806,34.26672727,0.019913864,34.23,34.31,0.099547511,0.000181232,0,1,0
0,0.023702821,0.004337007,0.009632749,0.0488518,0.02370281,0.004337005,0.009632745,0.048851777,1.63E-05,2.98E-06,6.63E-06,3.36E-05,1.63E-05,2.98E-06,6.63E-06,3.36E-05,0.106992651,51.15427388,-293.39,237,0.229886803,0.001632141,0.223531265,0.233324033,0.00256502,0.004493481,8.86E-06,0.015619732,0.002567313,0.015087368,4.50E-08,0.113135169,-1.144186774,0.005495044,-1.154499451,-1.138268332,34.2681982,0.018897457,34.23,34.31,0.104013567,-0.00048789,0,1,0
0,0.022198288,0.004443282,0.009632749,0.052292068,0.022198277,0.00444328,0.009632745,0.052292043,1.53E-05,3.06E-06,6.63E-06,3.60E-05,1.53E-05,3.06E-06,6.63E-06,3.60E-05,0.43010181,45.91422339,-162.69,184.31,0.230402066,0.004649662,0.225155341,0.255525797,0.027576891,0.023270411,0.000134149,0.08536926,0.021732824,0.064754699,2.98E-08,0.538862676,-1.167507165,0.015960866,-1.188793834,-1.147845671,34.24272727,0.01445426,34.21,34.27,0.117647059,4.18E-05,0,1,0
0,0.021828576,0.008409094,0.002064161,0.0488518,0.021828566,0.00840909,0.00206416,0.048851777,1.50E-05,5.79E-06,1.42E-06,3.36E-05,1.50E-05,5.79E-06,1.42E-06,3.36E-05,1.159123303,54.9782512,-244.39,219.08,0.227719402,0.014632776,0.211935243,0.32694006,0.168129579,0.157195522,0.000541116,0.535139706,0.144491858,0.29014345,9.12E-09,2.383952167,-1.316972999,0.141145167,-1.514875032,-1.154511301,34.25153153,0.029870537,34.21,34.34,0.090497738,0.000605388,0,1,0
