,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.035819211,0.006321659,0,0.052292068,-0.035635713,0.007285187,-0.052292043,0.014449117,-2.45E-05,5.01E-06,-3.60E-05,9.94E-06,-2.45E-05,5.01E-06,-3.60E-05,9.94E-06,-0.651701526,50.73958051,-248.08,193.79,5.168087855,0.114054923,4.716893857,5.281928426,0.227595974,0.221011985,0.004541304,0.683475205,0.208784879,0.387418829,1.35E-08,2.319314549,2.090390592,0.314967459,1.412327631,2.366229799,34.06207207,0.014526591,34.03,34.09,0.144714528,0.000222885,0,1,0
0,0.033292762,0.005796704,0,0.059172603,-0.033286519,0.005832351,-0.059172575,0.002752213,-2.29E-05,4.01E-06,-4.07E-05,1.89E-06,-2.29E-05,4.01E-06,-4.07E-05,1.89E-06,0.4560181,45.89710498,-214.87,276.26,4.822198789,0.058685449,4.659182568,4.956112579,0.441550448,0.212722495,0.030923094,0.730569011,0.299725967,0.469239541,1.58E-08,2.103943279,1.471926225,0.209178394,1.25582548,1.87978595,34.07581818,0.009083633,34.07,34.09,0.149321267,0.000124067,0,1,0
0,0.03326085,0.003161412,0.017201338,0.088070851,-0.033260834,0.003161411,-0.088070809,-0.01720133,-2.29E-05,2.18E-06,-6.06E-05,-1.18E-05,-2.29E-05,2.18E-06,-6.06E-05,-1.18E-05,0.358626343,33.16823012,-159.49,103.83,4.747909849,0.039338596,4.686902285,4.819631156,0.013135527,0.010751673,0.000345704,0.038344128,0.009117967,0.02746525,2.99E-08,0.15268245,1.813859278,0.041340236,1.754647889,1.891367996,34.09,0.012006005,34.05,34.11,0.140192199,0.000219024,0,1,0
0,0.035043251,0.002081058,0.002064161,0.052980121,-0.035043234,0.002081057,-0.052980096,-0.00206416,-2.41E-05,1.43E-06,-3.65E-05,-1.42E-06,-2.41E-05,1.43E-06,-3.65E-05,-1.42E-06,-0.291244344,32.29003391,-80.7,137.85,4.645927267,0.026885842,4.591930031,4.691911496,0.029693362,0.026070927,0.001659048,0.073510891,0.022621788,0.067409187,1.85E-08,0.576018331,1.677998992,0.028825825,1.643885789,1.752807171,34.10690909,0.017722377,34.07,34.13,0.167420814,0.000307013,0,1,0
0,0.034777413,0.000382489,0.032338516,0.036466837,-0.034777396,0.000382489,-0.03646682,-0.0323385,-2.39E-05,2.63E-07,-2.51E-05,-2.23E-05,-2.39E-05,2.63E-07,-2.51E-05,-2.23E-05,-0.279225551,36.64097129,-95.04,52.74,4.527603798,0.034866193,4.476822287,4.595736472,0.003384616,0.002205005,7.16E-05,0.007385357,0.002674622,0.009534827,3.04E-08,0.069236107,1.565962937,0.039380264,1.505166018,1.642412766,34.10207207,0.012384029,34.09,34.13,0.153759186,-9.30E-05,0,1,0
0,0.035020679,0.002073846,0.015825231,0.061236764,-0.035020662,0.002073845,-0.061236735,-0.015825224,-2.41E-05,1.43E-06,-4.21E-05,-1.09E-05,-2.41E-05,1.43E-06,-4.21E-05,-1.09E-05,0.712873303,40.37213811,-99.57,111.48,4.417832062,0.035386669,4.352051529,4.481474832,0.004417972,0.003056868,0.000997225,0.014124775,0.003044012,0.010292256,2.83E-08,0.065681898,1.436564281,0.039651971,1.364730139,1.504033953,34.08745455,0.012680433,34.07,34.13,0.153846154,-6.35E-05,0,1,0
0,0.025675138,0.001799848,0.019953552,0.049539854,-0.025675125,0.001799847,-0.04953983,-0.019953543,-1.77E-05,1.24E-06,-3.41E-05,-1.37E-05,-1.77E-05,1.24E-06,-3.41E-05,-1.37E-05,-0.112302036,43.25151797,-157.05,118.2,4.288510892,0.04686123,4.204603988,4.358050919,0.02711269,0.026267168,0.00095623,0.10046516,0.02508008,0.06376758,1.55E-08,0.389166483,1.262394683,0.074547607,1.087233184,1.362940167,34.07378378,0.012159159,34.05,34.09,0.14479638,7.60E-05,0,1,0
0,0.039047038,0.004331634,0.008256642,0.053668175,-0.039047019,0.004331632,-0.05366815,-0.008256638,-2.69E-05,2.98E-06,-3.69E-05,-5.68E-06,-2.69E-05,2.98E-06,-3.69E-05,-5.68E-06,-1.904267948,43.66474415,-145.07,114.3,4.062234114,0.047272027,3.916986388,4.182220921,0.05487875,0.064678084,0.001569656,0.255319397,0.055437093,0.160796058,1.20E-08,1.062220455,0.971425454,0.09070122,0.737866239,1.08334724,34.08709091,0.012887306,34.05,34.11,0.162803844,0.000121182,0,1,0
0,0.038587038,0.002388441,0.012384963,0.059172603,-0.03858702,0.002388439,-0.059172575,-0.012384958,-2.65E-05,1.64E-06,-4.07E-05,-8.52E-06,-2.65E-05,1.64E-06,-4.07E-05,-8.52E-06,1.590090498,38.38725394,-88.45,223.72,4.019574694,0.031212011,3.965526327,4.113610764,0.117454042,0.124641289,0.005223197,0.361382215,0.073159851,0.232001235,2.99E-08,2.130064748,0.858027758,0.09422122,0.697236531,0.952570956,34.09612613,0.016503954,34.07,34.13,0.158371041,0.000157424,0,1,0
0,0.039955307,0.00221041,0.026146034,0.050227907,-0.039955288,0.002210409,-0.050227884,-0.026146022,-2.75E-05,1.52E-06,-3.46E-05,-1.80E-05,-2.75E-05,1.52E-06,-3.46E-05,-1.80E-05,0.142402487,43.19102193,-125.95,145.73,3.895047867,0.063269764,3.80829934,3.976863979,0.058102864,0.040641782,0.000805406,0.147146724,0.045015875,0.113077004,1.67E-08,0.788508353,0.771895762,0.094936536,0.669802878,0.920544769,34.10272727,0.014948949,34.07,34.13,0.167326173,0.000263282,0,1,0
