,net_acc_mean,net_acc_std,net_acc_min,net_acc_max,ACC_x_mean,ACC_x_std,ACC_x_min,ACC_x_max,ACC_y_mean,ACC_y_std,ACC_y_min,ACC_y_max,ACC_z_mean,ACC_z_std,ACC_z_min,ACC_z_max,BVP_mean,BVP_std,BVP_min,BVP_max,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_phasic_mean,EDA_phasic_std,EDA_phasic_min,EDA_phasic_max,EDA_smna_mean,EDA_smna_std,EDA_smna_min,EDA_smna_max,EDA_tonic_mean,EDA_tonic_std,EDA_tonic_min,EDA_tonic_max,TEMP_mean,TEMP_std,TEMP_min,TEMP_max,BVP_peak_freq,TEMP_slope,0,1,2
0,0.036529882,0.008098406,0.007568589,0.06054871,-0.036529865,0.008098402,-0.060548681,-0.007568585,-2.51E-05,5.57E-06,-4.17E-05,-5.21E-06,-2.51E-05,5.57E-06,-4.17E-05,-5.21E-06,-0.072516968,44.80811259,-222.82,192.64,6.3932309,0.282709265,5.949066829,7.22045868,1.156351262,0.546198315,0.16617994,2.159285631,0.783565348,1.313967855,3.84E-08,4.877759967,1.980637257,0.429286233,1.478461315,2.801340379,32.63727273,0.013811003,32.61,32.66,0.194570136,-4.29E-05,0,1,0
0,0.031846604,0.000461771,0.030962409,0.033026569,-0.031846589,0.000461771,-0.033026554,-0.030962394,-2.19E-05,3.18E-07,-2.27E-05,-2.13E-05,-2.19E-05,3.18E-07,-2.27E-05,-2.13E-05,-0.012261164,13.20858764,-33.58,19.47,5.953041747,0.127014366,5.685740872,6.111773752,0.02327613,0.033786862,0.000405672,0.154501854,0.007873475,0.018536278,1.16E-07,0.101473806,2.846239063,0.064510905,2.704328458,2.920818683,32.5881982,0.027841191,32.55,32.65,0.108535896,-0.000783082,0,1,0
0,0.029313882,0.005968212,0.006880535,0.052980121,-0.029313868,0.005968209,-0.052980096,-0.006880532,-2.02E-05,4.11E-06,-3.65E-05,-4.73E-06,-2.02E-05,4.11E-06,-3.65E-05,-4.73E-06,0.41783371,36.27305095,-125.72,178.35,5.432799061,0.126289159,5.149789154,5.679596502,0.103217334,0.13359392,2.22E-05,0.426327659,0.110811658,0.336964925,6.33E-08,2.039145801,2.450278876,0.19514815,2.005181374,2.700830955,32.55581818,0.020062712,32.53,32.59,0.090497738,0.000389514,0,1,0
0,0.027927976,0.00899423,0.006880535,0.055044282,-0.027927963,0.008994225,-0.055044256,-0.006880532,-1.92E-05,6.19E-06,-3.79E-05,-4.73E-06,-1.92E-05,6.19E-06,-3.79E-05,-4.73E-06,-0.369225551,50.92530725,-283.57,149.34,4.854845815,0.122068372,4.591183104,5.213635025,0.177326634,0.120815442,0.023671606,0.448759818,0.12626903,0.326585979,3.62E-08,1.759387516,2.025021346,0.103058073,1.853167236,2.17139389,32.61198198,0.018396035,32.55,32.65,0.09044658,0.00034047,0,1,0
0,0.035378716,0.007972226,0.001376107,0.047475693,-0.035367802,0.008020426,-0.047475671,0.003440266,-2.43E-05,5.52E-06,-3.27E-05,2.37E-06,-2.43E-05,5.52E-06,-3.27E-05,2.37E-06,-0.268557692,48.48702223,-240.18,345.41,4.481912531,0.170858414,3.938778669,4.789490414,0.282447684,0.123391502,0.070618753,0.466046792,0.228444782,0.41349221,2.71E-08,3.087906494,1.693026266,0.12658128,1.409808565,1.864402828,32.66918919,0.023677074,32.61,32.71,0.117647059,0.00050158,0,1,0
0,0.037396176,0.001423789,0.028898248,0.055044282,-0.037396158,0.001423788,-0.055044256,-0.028898234,-2.57E-05,9.80E-07,-3.79E-05,-1.99E-05,-2.57E-05,9.80E-07,-3.79E-05,-1.99E-05,-0.040016959,20.33395353,-64.06,41.72,3.954749683,0.178727692,3.623269892,4.263778053,0.110665708,0.14504148,0.001099045,0.434401991,0.052593512,0.12707303,5.15E-08,0.562346895,1.544490294,0.073612919,1.407025894,1.63817756,32.657,0.013588096,32.63,32.71,0.113058225,-2.57E-05,0,1,0
0,0.037963587,0.000261637,0.037842944,0.038530997,-0.037963569,0.000261637,-0.038530979,-0.037842926,-2.61E-05,1.80E-07,-2.65E-05,-2.60E-05,-2.61E-05,1.80E-07,-2.65E-05,-2.60E-05,0.130164027,11.56086294,-28.42,20.13,3.372301868,0.13430373,3.15220042,3.6181158,0.000907215,0.001304716,1.18E-05,0.004285343,0.000641274,0.003575336,1.53E-07,0.034928439,1.300146851,0.080429969,1.167783237,1.449818341,32.76693694,0.03355224,32.71,32.81,0.108597285,0.001001404,0,1,0
0,0.037351032,0.001247545,0.030962409,0.045411533,-0.037351015,0.001247544,-0.045411511,-0.030962394,-2.57E-05,8.58E-07,-3.12E-05,-2.13E-05,-2.57E-05,8.58E-07,-3.12E-05,-2.13E-05,-0.117658371,20.03575481,-157.94,80.39,2.951931084,0.121405178,2.731062712,3.148926107,0.005978447,0.007992285,8.32E-07,0.030984393,0.006047674,0.027084419,7.00E-08,0.267064576,1.03975303,0.076449038,0.894782013,1.165568449,32.81909091,0.018999783,32.77,32.84,0.113122172,-0.000377973,0,1,0
0,0.040361142,0.002884936,0.029586302,0.053668175,-0.040361123,0.002884935,-0.05366815,-0.029586288,-2.78E-05,1.98E-06,-3.69E-05,-2.04E-05,-2.78E-05,1.98E-06,-3.69E-05,-2.04E-05,0.103058225,19.32917869,-54.59,67.58,2.608016475,0.086552174,2.46188114,2.834874341,0.023597121,0.030707039,5.18E-05,0.124913671,0.016717893,0.089216538,2.81E-08,0.877579442,0.812951431,0.032232341,0.751454975,0.891510866,32.74603604,0.025158212,32.71,32.79,0.108535896,-0.000722359,0,1,0
0,0.031446537,0.007314635,0.015137178,0.044723479,-0.031446522,0.007314631,-0.044723458,-0.01513717,-2.16E-05,5.03E-06,-3.08E-05,-1.04E-05,-2.16E-05,5.03E-06,-3.08E-05,-1.04E-05,-0.201798643,26.14903962,-85.1,114.32,2.378490143,0.060656622,2.279513203,2.557503871,0.034493532,0.039588216,3.16E-05,0.14882362,0.028302369,0.095914963,3.31E-08,0.777521021,0.66286922,0.050138331,0.60402142,0.750268867,32.67472727,0.018572173,32.65,32.71,0.113122172,-0.000287807,0,1,0
0,0.024473379,0.009452002,0,0.052980121,-0.02268474,0.013179094,-0.052980096,0.015825224,-1.56E-05,9.07E-06,-3.65E-05,1.09E-05,-1.56E-05,9.07E-06,-3.65E-05,1.09E-05,0.170463539,38.20309241,-117.7,116.69,2.270280767,0.05197825,2.150515497,2.405590203,0.020657354,0.030994357,0.001090272,0.122858351,0.017213082,0.127127586,7.71E-08,1.330308005,0.610691456,0.036625881,0.523143447,0.650796875,32.78207207,0.05607455,32.66,32.87,0.108535896,0.001685504,0,1,0
0,0.03341574,0.007908018,0.002064161,0.054356228,-0.033392374,0.00800604,-0.054356203,0.004128319,-2.30E-05,5.51E-06,-3.74E-05,2.84E-06,-2.30E-05,5.51E-06,-3.74E-05,2.84E-06,0.237466063,28.16870317,-161.73,146.34,2.068551812,0.036752948,1.988099621,2.145400287,0.019393741,0.018655603,0.000604843,0.057002654,0.011889708,0.058564104,8.39E-08,0.569109881,0.489425252,0.019183444,0.463772506,0.520659076,32.82781818,0.012459521,32.79,32.84,0.135746606,-0.000230102,0,1,0
0,0.033204608,0.008046773,0.004816375,0.04678764,-0.033204592,0.008046769,-0.046787618,-0.004816372,-2.28E-05,5.54E-06,-3.22E-05,-3.31E-06,-2.28E-05,5.54E-06,-3.22E-05,-3.31E-06,-0.139191634,45.84221797,-152.58,185.1,2.077044128,0.032853761,2.033068107,2.154970774,0.015067201,0.017233697,0.000343823,0.058797021,0.01216363,0.053856245,5.48E-08,0.509189328,0.498945652,0.006875341,0.48958711,0.514320743,32.84045045,0.020941247,32.81,32.87,0.104013567,0.000444717,0,1,0
0,0.037014011,0.002160743,0.021329659,0.052980121,-0.037013993,0.002160742,-0.052980096,-0.021329649,-2.55E-05,1.49E-06,-3.65E-05,-1.47E-05,-2.55E-05,1.49E-06,-3.65E-05,-1.47E-05,0.853687783,33.39132585,-111.65,124.46,2.017983399,0.039851915,1.87066778,2.069290575,0.014536542,0.014943477,0.000894287,0.052010441,0.013107752,0.032201356,7.01E-08,0.237967636,0.463063925,0.036894982,0.368614376,0.499413281,32.834,0.010374795,32.79,32.87,0.095022624,-0.000208642,0,1,0
0,0.038333299,0.001316645,0.031650462,0.042659319,-0.038333281,0.001316644,-0.042659298,-0.031650447,-2.64E-05,9.06E-07,-2.94E-05,-2.18E-05,-2.64E-05,9.06E-07,-2.94E-05,-2.18E-05,-0.958738688,25.98189286,-127.18,95.27,1.818790878,0.05756878,1.726966537,1.901170808,0.025511144,0.008351576,0.007810579,0.046884578,0.017915608,0.037734455,3.23E-08,0.234820482,0.331868312,0.033870782,0.284028679,0.368916622,32.81558559,0.013993865,32.79,32.83,0.104072398,0.000138996,0,1,0
0,0.038320845,0.002000327,0.019953552,0.044723479,-0.038320827,0.002000326,-0.044723458,-0.019953543,-2.64E-05,1.38E-06,-3.08E-05,-1.37E-05,-2.64E-05,1.38E-06,-3.08E-05,-1.37E-05,0.095234596,12.05504368,-28.3,24.77,1.652375752,0.041767098,1.582823228,1.72473171,0.001856979,0.003928738,1.41E-05,0.028417487,0.003841597,0.035163082,9.92E-08,0.369491772,0.254150819,0.024335915,0.212101007,0.287146671,32.84218182,0.012164166,32.83,32.87,0.108535896,0.000183937,0,1,0
0,0.039286767,0.0036097,0.020641606,0.050227907,-0.039286748,0.003609698,-0.050227884,-0.020641596,-2.70E-05,2.48E-06,-3.46E-05,-1.42E-05,-2.70E-05,2.48E-06,-3.46E-05,-1.42E-05,-0.265955882,97.46038885,-815.51,378.75,1.487532254,0.092925645,1.361321422,1.663156431,0.029778206,0.016418864,0.00138139,0.056426763,0.019736079,0.066348706,4.78E-08,0.391573442,0.125651655,0.045166672,0.079163238,0.211129214,32.84441441,0.018777247,32.81,32.89,0.095022624,-0.00036741,0,1,0
0,0.041908291,0.00141096,0.036466837,0.047475693,-0.041908271,0.001410959,-0.047475671,-0.03646682,-2.88E-05,9.71E-07,-3.27E-05,-2.51E-05,-2.88E-05,9.71E-07,-3.27E-05,-2.51E-05,-0.353606557,97.89294852,-564.25,597.3,1.329283533,0.02309167,1.289143883,1.37546281,0.009302781,0.007074618,0.000212117,0.020115964,0.007556133,0.027074219,7.84E-08,0.194125908,0.050333942,0.015182603,0.025185261,0.078614064,32.822,0.010339685,32.81,32.84,0.144714528,-8.01E-05,0,1,0
0,0.040225446,0.003561406,0.028898248,0.055044282,-0.040225427,0.003561404,-0.055044256,-0.028898234,-2.77E-05,2.45E-06,-3.79E-05,-1.99E-05,-2.77E-05,2.45E-06,-3.79E-05,-1.99E-05,0.561911765,51.6220116,-264.29,290.62,1.249674842,0.047683848,1.162249103,1.366004455,0.020160495,0.012375309,0.001823727,0.044592713,0.015403695,0.060741288,4.21E-08,0.403925896,-0.009100059,0.032305734,-0.051948683,0.029610347,32.87666667,0.031689181,32.81,32.95,0.104072398,0.00079484,0,1,0
0,0.039402739,0.002594456,0.033714623,0.046099586,-0.039402721,0.002594455,-0.046099564,-0.033714607,-2.71E-05,1.79E-06,-3.17E-05,-2.32E-05,-2.71E-05,1.79E-06,-3.17E-05,-2.32E-05,0.002573529,33.81568648,-268.89,292.91,1.141226891,0.042297435,1.079823894,1.225589919,0.012284216,0.015629438,0.000162855,0.064187215,0.009090529,0.043780112,4.49E-08,0.336973219,-0.066938105,0.022255466,-0.091163954,-0.027604689,33.08563636,0.069954885,32.95,33.21,0.113122172,0.002145572,0,1,0
0,0.039493027,0.004108806,0.01376107,0.061236764,-0.039493008,0.004108804,-0.061236735,-0.013761064,-2.72E-05,2.83E-06,-4.21E-05,-9.47E-06,-2.72E-05,2.83E-06,-4.21E-05,-9.47E-06,-0.040870548,43.96481783,-286.28,350.83,1.040277504,0.028387884,0.972395018,1.0816113,0.016199224,0.019300638,1.18E-06,0.059150748,0.015795865,0.057293988,4.57E-08,0.329430321,-0.1322543,0.031164365,-0.192454127,-0.091685702,33.24513514,0.019858276,33.18,33.27,0.108535896,0.000442085,0,1,0
0,0.02773385,0.013511099,0,0.075685888,-0.027724497,0.013530248,-0.075685852,0.00206416,-1.91E-05,9.31E-06,-5.21E-05,1.42E-06,-1.91E-05,9.31E-06,-5.21E-05,1.42E-06,-0.21510181,80.43200307,-346.01,596.91,0.984473323,0.030123729,0.915707943,1.089097481,0.03847615,0.01767824,0.004344017,0.076917357,0.027837868,0.084368677,4.22E-08,0.443387154,-0.188636662,0.010805965,-0.204070154,-0.171071879,33.27509091,0.013865946,33.25,33.29,0.135746606,-0.000184658,0,1,0
0,0.024025119,0.020699872,0,0.05848455,-0.023714123,0.021055414,-0.058484522,0.007568585,-1.63E-05,1.45E-05,-4.02E-05,5.21E-06,-1.63E-05,1.45E-05,-4.02E-05,5.21E-06,0.280452233,25.7956575,-313.8,156.09,0.941428868,0.067787195,0.863662184,1.025562103,0.034916285,0.020135489,0.006926553,0.068497667,0.025634391,0.050167368,2.78E-08,0.411261086,-0.211168789,0.021927011,-0.24051567,-0.181546093,33.24837838,0.018431296,33.21,33.27,0.113058225,6.95E-05,0,1,0
0,0.041863854,0.000253987,0.041283211,0.042659319,-0.041863834,0.000253987,-0.042659298,-0.041283192,-2.88E-05,1.75E-07,-2.94E-05,-2.84E-05,-2.88E-05,1.75E-07,-2.94E-05,-2.84E-05,0.087511312,7.312599918,-24.5,15.51,0.832693619,0.01917271,0.799950689,0.864606873,0.000557591,0.001156355,7.57E-07,0.006192809,5.32E-05,0.00040153,8.65E-08,0.00406819,-0.242716268,0.011119036,-0.261980922,-0.227509507,33.32513514,0.031447507,33.27,33.39,0.113122172,0.000865567,0,1,0
0,0.042112923,0.000736376,0.03715489,0.0488518,-0.042112903,0.000736376,-0.048851777,-0.037154873,-2.90E-05,5.07E-07,-3.36E-05,-2.56E-05,-2.90E-05,5.07E-07,-3.36E-05,-2.56E-05,-0.001345393,9.508027604,-45.74,37.84,0.768805945,0.016846256,0.740943378,0.799530954,4.96E-05,0.000100687,2.50E-07,0.000387699,3.87E-05,0.000398703,1.67E-07,0.004201211,-0.281224189,0.01024856,-0.297701152,-0.262357299,33.43709091,0.020817189,33.39,33.47,0.126625212,0.000511327,0,1,0
0,0.042267813,0.000340735,0.041971265,0.042659319,-0.042267793,0.000340735,-0.042659298,-0.041971245,-2.91E-05,2.34E-07,-2.94E-05,-2.89E-05,-2.91E-05,2.34E-07,-2.94E-05,-2.89E-05,-0.048930995,7.18712323,-16.8,10.21,0.713296772,0.016039905,0.685284454,0.740298898,1.06E-06,1.67E-06,2.37E-07,9.40E-06,3.11E-07,2.34E-07,1.31E-07,2.18E-06,-0.314723951,0.009618522,-0.330839298,-0.297989768,33.43630631,0.010732449,33.41,33.45,0.108597285,-7.34E-05,0,1,0
0,0.036895703,0.0034179,0.028898248,0.049539854,-0.036895685,0.003417898,-0.04953983,-0.028898234,-2.54E-05,2.35E-06,-3.41E-05,-1.99E-05,-2.54E-05,2.35E-06,-3.41E-05,-1.99E-05,-0.087556561,21.10173047,-89.41,56.43,0.659513927,0.022868608,0.626149667,0.696909189,0.002546361,0.003441111,5.61E-07,0.010599111,0.001959892,0.006597599,6.46E-08,0.041903838,-0.350232735,0.010730754,-0.366722048,-0.331162339,33.41672727,0.027505672,33.34,33.45,0.090497738,-0.000705092,0,1,0
0,0.033496933,0.002043115,0.028210195,0.036466837,-0.033496918,0.002043114,-0.03646682,-0.028210181,-2.30E-05,1.41E-06,-2.51E-05,-1.94E-05,-2.30E-05,1.41E-06,-2.51E-05,-1.94E-05,0.055715093,19.5964321,-47.52,99.7,0.604860058,0.013280609,0.578446662,0.626505588,4.08E-05,7.16E-05,2.98E-07,0.00026209,3.16E-05,0.000223294,1.03E-07,0.001728254,-0.380769733,0.00809435,-0.396003823,-0.366965872,33.29288288,0.030855297,33.23,33.34,0.108535896,-0.000884258,0,1,0
0,0.017967226,0.010581034,0.000688054,0.048163747,-0.006067944,0.019948913,-0.048163724,0.035090713,-4.18E-06,1.37E-05,-3.31E-05,2.41E-05,-4.18E-06,1.37E-05,-3.31E-05,2.41E-05,0.055865385,31.54503467,-124.93,183.76,0.584060141,0.021049828,0.55481352,0.64857835,0.009397939,0.011943899,1.83E-06,0.045617792,0.007287096,0.036815301,3.61E-08,0.303607421,-0.402843511,0.008517022,-0.413668346,-0.386467254,33.22472727,0.015765849,33.18,33.25,0.099547511,-0.000133535,0,1,0
0,0.008362497,0.003697836,0.003440268,0.017201338,0.008362493,0.003697834,0.003440266,0.01720133,5.75E-06,2.54E-06,2.37E-06,1.18E-05,5.75E-06,2.54E-06,2.37E-06,1.18E-05,0.130457886,21.24994031,-75.86,83.96,0.591815026,0.004443051,0.577005872,0.598452045,7.68E-05,0.000185858,2.60E-07,0.000992801,2.81E-07,1.36E-07,1.19E-07,7.29E-07,-0.388677467,0.002415724,-0.393505923,-0.385502351,33.19324324,0.023371738,33.16,33.23,0.104013567,-0.000402685,0,1,0
